source,destination
43,101
15,30
4,9
44,109
25,50
44,118
5,10
50,134
12,25
22,44
11,23
29,59
13,26
43,94
19,39
43,103
44,111
3,6
18,37
36,73
47,128
44,120
2,4
20,40
9,19
26,53
51,137
10,20
43,87
6,13
43,96
27,54
45,124
16,33
34,69
44,113
37,74
0,0
23,47
41,83
43,89
7,14
43,98
44,106
44,115
30,61
14,28
32,64
21,43
46,127
1,3
42,84
49,132
43,91
39,78
28,57
44,108
12,24
35,71
19,38
5,11
26,52
44,122
51,136
33,67
17,34
48,131
34,68
40,81
47,129
3,7
24,48
41,82
10,21
31,62
38,77
45,125
43,100
4,8
37,75
44,117
21,42
1,2
8,17
11,22
29,58
43,93
28,56
43,102
15,31
44,110
18,36
36,72
25,51
32,65
44,119
50,135
35,70
9,18
42,85
22,45
43,86
6,12
39,79
13,27
43,95
43,104
16,32
44,112
44,121
33,66
2,5
20,41
23,46
48,130
43,88
40,80
43,97
27,55
44,105
44,114
30,60
44,123
0,1
46,126
17,35
38,76
43,90
7,15
43,99
44,107
24,49
44,116
8,16
14,29
31,63
49,133
43,92
