source,destination
89,178
52,104
15,30
59,119
4,9
98,229
25,50
93,187
5,10
12,25
93,196
77,154
22,44
66,133
94,204
11,23
29,59
94,213
50,100
83,167
13,26
19,39
96,225
67,134
73,147
3,6
18,37
36,73
99,230
93,189
57,114
90,181
2,4
20,40
93,198
9,19
26,53
94,206
74,148
94,215
63,127
10,20
43,87
80,161
6,13
64,128
27,54
71,143
16,33
34,69
81,162
37,74
70,141
0,0
88,177
93,191
93,200
54,108
78,157
94,208
23,47
41,83
94,217
44,88
62,124
7,14
58,117
61,122
79,158
85,171
30,61
48,97
93,193
69,138
14,28
32,64
65,131
21,43
93,202
1,3
94,210
97,227
68,136
86,172
42,84
75,151
94,219
55,111
59,118
76,152
39,78
72,145
28,57
46,93
98,228
93,186
49,98
82,165
12,24
93,195
95,223
66,132
84,168
94,212
35,71
53,107
56,112
89,179
19,38
96,224
73,146
91,182
60,121
93,188
5,11
93,197
26,52
77,155
33,67
94,205
94,214
80,160
87,175
17,34
50,101
71,142
34,68
51,102
40,81
3,7
99,231
93,190
24,48
57,115
78,156
94,207
41,82
47,95
10,21
31,62
64,129
38,77
85,170
48,96
92,185
4,8
37,75
86,173
21,42
1,2
45,91
97,226
8,17
55,110
11,22
29,58
44,89
62,125
94,221
83,166
28,56
46,92
52,105
15,31
18,36
36,72
69,139
25,51
32,65
95,222
90,180
35,70
53,106
9,18
42,85
22,45
63,126
43,86
76,153
6,12
39,79
13,27
60,120
16,32
49,99
67,135
70,140
88,176
33,66
84,169
93,199
2,5
20,41
87,174
23,46
56,113
74,149
94,216
40,80
58,116
91,183
27,55
30,60
81,163
0,1
93,192
93,201
47,94
65,130
54,109
17,35
94,209
75,150
94,218
38,76
51,103
7,15
92,184
72,144
61,123
79,159
24,49
82,164
45,90
93,194
8,16
14,29
93,203
94,211
68,137
31,63
94,220
