source,destination
50,107
15,30
4,9
59,183
25,50
53,151
5,10
12,25
22,44
54,168
11,23
29,59
52,143
50,100
13,26
19,39
50,109
3,6
18,37
36,73
53,153
51,128
2,4
20,40
54,161
9,19
26,53
54,170
10,20
43,87
63,191
6,13
50,102
50,111
27,54
16,33
34,69
53,146
37,74
0,0
51,121
53,155
54,163
57,180
52,138
54,172
23,47
41,83
44,88
50,104
7,14
50,113
58,181
64,194
30,61
48,97
53,148
51,123
14,28
32,64
52,131
21,43
54,165
1,3
52,140
42,84
55,175
50,106
62,190
39,78
28,57
46,93
51,116
49,98
12,24
51,125
52,133
52,142
35,71
19,38
50,108
59,184
51,118
5,11
60,185
51,127
54,160
26,52
33,67
52,135
52,144
17,34
50,101
56,178
34,68
40,81
3,7
51,120
24,48
51,129
57,179
53,157
52,137
41,82
47,95
10,21
54,174
31,62
38,77
64,193
48,96
4,8
37,75
51,122
61,188
53,150
52,130
21,42
1,2
45,91
52,139
8,17
53,159
54,167
11,22
29,58
44,89
62,189
28,56
46,92
15,31
51,115
51,124
18,36
36,72
25,51
32,65
52,132
53,152
52,141
35,70
9,18
42,85
22,45
54,169
55,176
43,86
6,12
39,79
13,27
50,110
51,117
16,32
49,99
51,126
53,145
53,154
33,66
52,134
2,5
20,41
54,162
54,171
23,46
56,177
63,192
50,103
40,80
50,112
27,55
51,119
60,186
30,60
53,147
0,1
52,136
53,156
47,94
54,164
17,35
54,173
38,76
50,105
7,15
50,114
58,182
24,49
61,187
53,149
45,90
53,158
8,16
14,29
54,166
31,63
