source,destination,type_pre_eff,type_eff_eff,label
5,14,1,0,0
5,4,1,0,0
5,8,1,1,1
5,12,1,1,0
5,9,1,1,1
14,4,1,1,1
14,8,1,1,1
14,12,1,1,1
14,9,1,1,0
4,14,1,1,1
4,8,1,1,1
4,12,1,1,1
4,9,1,1,0
8,14,1,1,1
8,4,1,1,1
8,12,1,1,1
8,9,1,1,1
12,14,1,1,1
12,4,1,1,1
12,8,1,1,1
12,9,1,1,0
9,14,1,1,0
9,4,1,1,0
9,8,1,1,1
9,12,1,1,0
6,10,1,1,1
6,4,1,0,0
6,8,1,1,0
6,14,1,0,0
6,12,1,1,1
10,4,1,1,0
10,8,1,1,0
10,14,1,1,0
10,12,1,1,1
4,10,1,1,0
8,10,1,1,0
14,10,1,1,0
12,10,1,1,1
7,11,1,1,1
7,14,1,0,0
7,4,1,0,0
7,8,1,1,1
7,12,1,1,1
11,14,1,1,0
11,4,1,1,0
11,8,1,1,1
11,12,1,1,1
14,11,1,1,0
4,11,1,1,1
8,11,1,1,1
12,11,1,1,1
14,2,1,1,1
2,14,1,1,1
2,4,1,1,1
2,8,1,1,1
2,12,1,1,1
4,2,1,1,1
8,2,1,1,1
12,2,1,1,1
4,5,1,0,0
4,15,1,0,0
9,5,1,1,1
9,15,1,1,1
8,5,1,1,1
8,15,1,1,1
5,15,1,1,1
15,9,1,1,1
15,8,1,1,1
15,5,1,1,1
15,12,1,1,0
12,5,1,1,0
12,15,1,1,0
6,9,1,1,1
6,15,1,0,1
6,5,1,0,1
9,10,1,1,1
10,9,1,1,1
10,15,1,1,1
10,5,1,1,1
15,10,1,1,1
5,10,1,1,1
7,9,1,1,1
7,15,1,0,0
7,5,1,0,0
9,11,1,1,1
15,11,1,1,0
11,9,1,1,1
11,15,1,1,0
11,5,1,1,0
5,11,1,1,0
9,2,1,1,0
2,9,1,1,0
2,5,1,1,0
2,15,1,1,0
5,2,1,1,0
15,2,1,1,0
4,6,1,0,0
4,16,1,0,0
6,16,1,1,1
10,6,1,1,1
10,16,1,1,1
8,6,1,1,0
8,16,1,1,0
16,6,1,1,1
16,10,1,1,1
16,8,1,1,0
16,12,1,1,1
12,6,1,1,1
12,16,1,1,1
5,6,1,0,0
5,16,1,0,0
16,9,1,1,0
9,6,1,1,0
9,16,1,1,0
7,6,1,0,0
7,16,1,0,0
7,10,1,1,0
6,11,1,1,0
16,11,1,1,0
11,6,1,1,0
11,16,1,1,0
11,10,1,1,0
10,11,1,1,0
16,2,1,1,1
6,2,1,1,1
10,2,1,1,1
2,16,1,1,1
2,6,1,1,1
2,10,1,1,1
4,17,1,0,1
4,7,1,0,1
11,17,1,1,1
11,7,1,1,1
17,11,1,1,1
17,8,1,1,1
17,7,1,1,1
17,12,1,1,1
8,17,1,1,1
8,7,1,1,1
7,17,1,1,1
12,17,1,1,1
12,7,1,1,1
5,7,1,0,0
5,17,1,0,0
9,7,1,1,1
9,17,1,1,1
17,9,1,1,1
6,7,1,0,0
6,17,1,0,0
10,7,1,1,0
10,17,1,1,0
17,10,1,1,0
11,2,1,1,0
17,2,1,1,0
2,11,1,1,0
2,17,1,1,0
2,7,1,1,0
7,2,1,1,0
5,13,1,1,1
4,13,1,1,1
13,4,1,1,1
13,14,1,1,1
13,8,1,1,1
13,9,1,1,1
14,13,1,1,1
8,13,1,1,1
9,13,1,1,1
6,13,1,1,1
10,13,1,1,1
13,10,1,1,1
7,13,1,1,1
11,13,1,1,1
13,11,1,1,1
4,3,1,1,1
14,3,1,1,1
13,3,1,1,1
8,3,1,1,1
3,4,1,1,1
3,14,1,1,1
3,13,1,1,1
3,8,1,1,1
13,5,1,1,1
13,15,1,1,1
15,13,1,1,1
9,3,1,1,0
15,3,1,1,0
5,3,1,1,0
3,9,1,1,0
3,15,1,1,0
3,5,1,1,0
13,6,1,1,1
13,16,1,1,1
16,13,1,1,1
10,3,1,1,1
6,3,1,1,1
3,10,1,1,1
3,6,1,1,1
3,16,1,1,1
16,3,1,1,1
13,17,1,1,1
13,7,1,1,1
17,13,1,1,1
11,3,1,1,0
17,3,1,1,0
7,3,1,1,0
3,11,1,1,0
3,17,1,1,0
3,7,1,1,0
3,12,0,1,0
12,3,1,1,0
2,13,0,1,0
13,2,1,1,0
1,14,1,0,1
1,12,1,0,1
0,12,1,0,1
0,14,1,0,1
1,15,1,0,1
0,15,1,0,1
1,16,1,0,1
0,16,1,0,1
1,17,1,0,1
0,17,1,0,1
1,13,1,0,1
0,13,1,0,1
