source,destination
15,30
44,100
4,9
44,109
25,50
50,134
5,10
12,25
51,135
22,44
11,23
29,59
13,26
43,94
19,39
44,102
44,111
3,6
18,37
36,73
47,128
2,4
20,40
9,19
26,53
48,129
10,20
43,87
6,13
43,96
27,54
45,124
44,104
16,33
34,69
37,74
0,0
46,125
52,138
23,47
41,83
43,89
7,14
43,98
45,117
44,106
30,61
14,28
32,64
21,43
1,3
42,84
49,132
43,91
45,119
44,99
39,78
28,57
44,108
12,24
35,71
45,112
19,38
45,121
44,101
47,127
5,11
26,52
51,136
33,67
17,34
45,114
45,123
34,68
40,81
3,7
24,48
52,137
41,82
10,21
45,116
31,62
38,77
4,8
37,75
50,133
21,42
1,2
8,17
11,22
29,58
45,118
43,93
28,56
15,31
44,110
18,36
36,72
25,51
32,65
35,70
9,18
42,85
22,45
43,86
45,120
6,12
39,79
13,27
43,95
44,103
16,32
33,66
2,5
20,41
23,46
45,113
48,130
43,88
45,122
40,80
43,97
27,55
44,105
30,60
0,1
46,126
17,35
45,115
49,131
38,76
43,90
7,15
44,107
24,49
8,16
14,29
31,63
43,92
