source,destination,type_pre_eff,type_eff_eff,label
14,23,True,False,True
11,23,True,True,True
5,22,True,True,True
13,22,True,False,True
13,21,True,False,False
6,21,True,True,False
13,20,True,False,True
7,20,True,True,True
13,19,True,False,False
8,19,True,True,False
12,18,True,False,True
0,18,True,True,True
1,17,True,True,False
12,17,True,False,False
12,16,True,False,True
2,16,True,True,True
3,15,True,True,True
12,15,True,False,True
11,10,True,True,True
10,11,True,True,True
9,5,True,True,True
5,9,True,True,True
9,6,True,True,False
6,9,True,True,False
9,7,True,True,True
7,9,True,True,True
9,8,True,True,False
8,9,True,True,False
4,0,True,True,True
0,4,True,True,True
4,1,True,True,False
1,4,True,True,False
4,2,True,True,True
2,4,True,True,True
4,3,True,True,True
3,4,True,True,True
10,23,True,True,True
23,11,False,True,True
23,10,False,True,True
9,22,True,True,True
22,5,False,True,True
22,9,False,True,True
21,6,False,True,False
21,9,False,True,False
9,21,True,True,False
20,7,False,True,True
20,9,False,True,True
9,20,True,True,True
19,8,False,True,False
19,9,False,True,False
9,19,True,True,False
18,4,False,True,True
18,0,False,True,True
4,18,True,True,True
4,17,True,True,False
17,4,False,True,False
17,1,False,True,False
4,16,True,True,True
16,4,False,True,True
16,2,False,True,True
4,15,True,True,True
15,4,False,True,True
15,3,False,True,True
23,30,True,False,True
14,30,True,False,True
11,30,True,False,True
14,29,True,False,True
23,29,True,False,True
11,29,True,False,True
14,28,True,False,True
23,28,True,False,True
11,28,True,False,True
23,27,True,False,True
14,27,True,False,True
11,27,True,False,True
23,26,True,False,True
11,26,True,False,True
14,26,True,False,True
14,25,True,False,True
23,25,True,False,True
11,25,True,False,True
14,24,True,False,True
23,24,True,False,True
11,24,True,False,True
5,30,True,False,True
13,30,True,False,True
22,30,True,False,True
21,30,True,False,False
6,30,True,False,False
20,30,True,False,True
7,30,True,False,True
5,29,True,False,True
13,29,True,False,True
22,29,True,False,True
20,29,True,False,True
7,29,True,False,True
19,29,True,False,False
8,29,True,False,False
5,28,True,False,True
22,28,True,False,True
13,28,True,False,True
20,28,True,False,True
7,28,True,False,True
8,28,True,False,False
19,28,True,False,False
13,27,True,False,True
5,27,True,False,True
22,27,True,False,True
21,27,True,False,False
6,27,True,False,False
20,27,True,False,True
7,27,True,False,True
5,26,True,False,True
13,26,True,False,True
22,26,True,False,True
20,26,True,False,True
7,26,True,False,True
19,26,True,False,False
8,26,True,False,False
13,25,True,False,True
5,25,True,False,True
22,25,True,False,True
20,25,True,False,True
7,25,True,False,True
19,25,True,False,False
8,25,True,False,False
5,24,True,False,True
22,24,True,False,True
13,24,True,False,True
6,24,True,False,False
21,24,True,False,False
20,24,True,False,True
7,24,True,False,True
12,30,True,False,True
18,30,True,False,True
0,30,True,False,True
2,30,True,False,True
16,30,True,False,True
15,30,True,False,True
3,30,True,False,True
12,29,True,False,True
18,29,True,False,True
0,29,True,False,True
1,29,True,False,False
17,29,True,False,False
2,29,True,False,True
16,29,True,False,True
15,29,True,False,True
3,29,True,False,True
18,28,True,False,True
12,28,True,False,True
0,28,True,False,True
1,28,True,False,False
17,28,True,False,False
2,28,True,False,True
16,28,True,False,True
15,28,True,False,True
3,28,True,False,True
18,27,True,False,True
12,27,True,False,True
0,27,True,False,True
2,27,True,False,True
16,27,True,False,True
15,27,True,False,True
3,27,True,False,True
12,26,True,False,True
18,26,True,False,True
0,26,True,False,True
1,26,True,False,False
17,26,True,False,False
2,26,True,False,True
16,26,True,False,True
15,26,True,False,True
3,26,True,False,True
12,25,True,False,True
18,25,True,False,True
0,25,True,False,True
1,25,True,False,False
17,25,True,False,False
2,25,True,False,True
16,25,True,False,True
15,25,True,False,True
3,25,True,False,True
18,24,True,False,True
12,24,True,False,True
0,24,True,False,True
2,24,True,False,True
16,24,True,False,True
15,24,True,False,True
3,24,True,False,True
