source,destination
68,210
52,104
75,225
15,30
59,119
64,133
4,9
66,167
67,187
64,142
25,50
72,219
5,10
79,234
12,25
82,239
22,44
11,23
29,59
68,203
50,100
13,26
67,180
19,39
68,212
86,248
67,189
64,135
3,6
18,37
36,73
64,144
57,114
2,4
20,40
9,19
26,53
65,150
68,196
63,127
10,20
43,87
77,229
6,13
68,205
84,244
67,182
64,128
27,54
67,191
16,33
34,69
64,137
37,74
0,0
73,222
54,108
23,47
41,83
68,198
44,88
62,124
7,14
58,117
68,207
67,184
64,130
80,236
65,159
61,122
64,139
67,193
30,61
48,97
71,218
66,176
14,28
32,64
21,43
1,3
42,84
68,200
55,111
78,232
59,118
64,132
39,78
65,152
67,186
28,57
46,93
64,141
65,161
66,169
49,98
79,233
12,24
66,178
85,246
69,213
35,71
53,107
56,112
65,145
19,38
67,179
86,247
65,154
64,134
64,143
66,162
76,227
60,121
83,242
5,11
66,171
26,52
33,67
84,243
17,34
50,101
65,147
67,181
65,156
34,68
51,102
64,136
40,81
74,223
3,7
66,164
66,173
24,48
57,115
41,82
81,237
47,95
70,216
10,21
31,62
64,129
65,149
38,77
65,158
68,209
48,96
66,166
4,8
37,75
71,217
67,195
66,175
21,42
1,2
45,91
8,17
55,110
78,231
11,22
29,58
44,89
62,125
65,151
64,131
68,202
28,56
46,92
65,160
52,105
68,211
15,31
67,188
66,168
75,226
66,177
18,36
36,72
85,245
25,51
32,65
72,220
35,70
53,106
9,18
42,85
82,240
22,45
63,126
43,86
65,153
6,12
39,79
68,204
13,27
60,120
67,190
16,32
49,99
66,170
83,241
33,66
73,221
69,214
2,5
20,41
23,46
56,113
65,146
68,197
77,230
65,155
68,206
40,80
58,116
67,183
66,163
76,228
27,55
80,235
67,192
64,138
66,172
30,60
0,1
47,94
70,215
54,109
17,35
65,148
68,199
38,76
65,157
51,103
68,208
7,15
74,224
67,185
66,165
67,194
61,123
64,140
24,49
66,174
45,90
8,16
81,238
14,29
31,63
68,201
