source,destination
52,104
15,30
59,119
66,167
4,9
25,50
5,10
12,25
22,44
11,23
29,59
61,155
50,100
13,26
19,39
65,164
3,6
18,37
36,73
57,114
64,162
2,4
20,40
9,19
26,53
10,20
43,87
61,157
6,13
27,54
16,33
34,69
37,74
62,158
0,0
60,133
54,108
23,47
41,83
61,150
44,88
7,14
58,117
30,61
48,97
60,126
60,135
14,28
32,64
21,43
1,3
61,143
42,84
61,152
55,111
59,118
39,78
28,57
46,93
49,98
12,24
60,128
63,161
60,137
61,145
35,71
53,107
61,154
56,112
19,38
60,121
5,11
60,130
26,52
33,67
61,147
61,156
17,34
50,101
34,68
51,102
40,81
65,165
3,7
60,123
24,48
57,115
60,132
61,140
41,82
61,149
47,95
10,21
31,62
38,77
48,96
66,166
4,8
37,75
60,125
60,134
21,42
1,2
45,91
61,142
8,17
61,151
55,110
11,22
29,58
44,89
28,56
46,92
52,105
15,31
60,127
18,36
36,72
60,136
25,51
32,65
61,144
35,70
53,106
9,18
42,85
61,153
22,45
43,86
6,12
39,79
13,27
60,120
16,32
49,99
60,129
60,138
33,66
61,146
2,5
20,41
64,163
23,46
56,113
40,80
58,116
27,55
60,122
60,131
30,60
62,159
0,1
61,139
61,148
47,94
54,109
17,35
38,76
51,103
7,15
60,124
24,49
45,90
61,141
8,16
63,160
14,29
31,63
