source,destination
38,87
15,30
4,9
41,122
25,50
5,10
37,79
12,25
47,144
39,106
54,159
22,44
40,114
11,23
29,59
51,153
13,26
19,39
3,6
18,37
36,73
45,140
39,99
37,81
2,4
20,40
39,108
9,19
26,53
40,116
10,20
6,13
52,154
59,169
27,54
16,33
34,69
37,74
0,0
39,101
37,83
40,118
23,47
50,150
7,14
30,61
38,96
37,76
57,164
39,103
37,85
14,28
32,64
41,131
21,43
40,111
1,3
40,120
43,137
28,57
38,89
37,78
12,24
39,105
41,124
54,158
41,133
40,113
35,71
44,138
58,167
19,38
48,147
38,91
5,11
39,98
37,80
41,126
26,52
33,67
40,115
42,134
55,161
17,34
59,168
46,143
34,68
3,7
49,148
38,93
45,141
24,48
41,128
53,157
10,21
56,162
52,155
31,62
38,86
4,8
37,75
38,95
41,130
21,42
1,2
8,17
43,136
50,151
11,22
29,58
51,152
28,56
38,88
15,31
38,97
57,165
18,36
36,72
41,123
25,51
32,65
41,132
47,145
39,107
35,70
9,18
22,45
6,12
13,27
48,146
38,90
16,32
41,125
33,66
39,100
37,82
2,5
20,41
39,109
44,139
55,160
40,117
23,46
46,142
38,92
27,55
30,60
41,127
0,1
39,102
53,156
37,84
42,135
40,110
17,35
40,119
7,15
49,149
38,94
24,49
41,129
37,77
39,104
8,16
14,29
40,112
56,163
40,121
31,63
58,166
