source,destination
52,104
15,30
4,9
58,129
25,50
59,137
5,10
12,25
57,121
22,44
11,23
29,59
50,100
13,26
19,39
3,6
18,37
36,73
59,139
64,153
57,114
2,4
20,40
9,19
26,53
57,123
10,20
43,87
6,13
27,54
58,124
16,33
34,69
62,149
37,74
0,0
57,116
54,108
23,47
41,83
69,163
44,88
7,14
59,134
30,61
48,97
63,150
57,118
14,28
32,64
21,43
60,144
1,3
67,159
42,84
55,111
39,78
28,57
46,93
49,98
58,131
12,24
57,120
35,71
53,107
56,112
19,38
65,154
5,11
58,133
26,52
57,122
59,141
33,67
61,147
17,34
50,101
34,68
51,102
40,81
62,148
3,7
68,161
58,126
24,48
57,115
59,143
41,82
47,95
69,162
10,21
31,62
38,77
66,157
48,96
4,8
37,75
58,128
57,117
59,136
21,42
1,2
45,91
67,158
8,17
55,110
11,22
29,58
44,89
28,56
46,92
52,105
15,31
63,151
58,130
18,36
36,72
25,51
32,65
59,138
64,152
35,70
53,106
9,18
42,85
22,45
43,86
6,12
39,79
13,27
16,32
49,99
58,132
59,140
33,66
61,146
2,5
20,41
23,46
56,113
65,155
40,80
68,160
27,55
58,125
30,60
59,142
0,1
47,94
54,109
17,35
38,76
51,103
66,156
7,15
58,127
24,49
59,135
45,90
8,16
57,119
14,29
60,145
31,63
