index,is_init,is_goal
0,True,False
1,False,False
2,False,False
3,False,False
4,False,False
5,False,False
6,False,False
7,False,False
8,True,False
9,False,False
10,False,False
11,False,False
12,False,False
13,True,False
14,False,False
15,False,False
16,False,False
17,False,False
18,True,False
19,False,False
20,False,False
21,False,False
22,False,False
23,True,False
24,False,False
25,False,False
26,False,False
27,False,False
28,True,False
29,False,False
30,False,False
31,False,False
32,True,False
33,True,False
34,False,False
35,False,False
36,False,False
37,True,False
38,False,False
39,True,False
40,False,False
41,True,False
42,False,False
43,True,False
44,False,False
45,True,False
46,False,False
47,False,False
48,True,False
49,False,False
50,True,False
51,False,False
52,True,False
53,True,False
54,False,False
55,False,False
56,True,False
57,True,False
58,False,False
59,True,False
60,False,False
61,False,False
62,True,False
63,False,False
64,False,False
65,False,False
66,False,False
67,False,False
68,False,False
69,False,False
70,False,False
71,False,False
72,False,False
73,False,False
74,True,False
75,False,True
76,False,False
77,False,False
78,False,False
79,False,False
80,False,False
81,False,False
82,False,False
83,False,False
84,False,False
85,False,False
86,False,False
87,False,False
88,False,False
89,False,False
90,False,False
91,False,False
92,True,True
93,False,False
94,False,False
95,False,False
96,False,False
97,False,False
98,False,False
99,False,False
100,False,False
101,True,False
102,False,True
103,False,False
104,False,False
105,False,False
106,False,False
107,False,False
108,False,False
109,False,False
110,False,False
111,False,False
112,False,False
113,False,False
114,False,False
115,False,False
116,False,False
117,True,False
118,False,False
119,False,False
120,False,False
121,False,True
122,False,False
123,False,False
124,False,False
125,False,False
126,False,False
127,False,False
128,False,False
129,False,False
130,False,False
131,False,False
132,False,True
133,True,False
134,False,False
135,False,False
136,False,False
137,False,False
