index,is_in_good_operators
0,True
1,True
2,True
3,True
4,False
5,False
6,False
7,False
8,False
9,False
10,False
11,True
12,False
13,False
14,False
15,False
16,False
17,False
18,False
19,False
20,False
21,True
22,False
23,False
24,False
25,True
26,False
27,False
28,False
29,False
30,True
31,True
32,False
33,False
34,False
35,False
36,False
37,False
38,False
39,False
40,True
41,True
42,False
43,False
44,False
45,False
46,False
47,False
48,False
49,False
50,True
51,True
52,False
53,False
54,True
55,True
56,False
57,False
58,False
59,False
60,True
61,False
62,False
63,False
64,True
65,False
66,True
67,False
68,True
69,True
70,True
71,True
72,True
73,True
74,True
75,True
76,True
77,True
78,True
79,True
80,False
81,True
82,False
83,True
84,False
85,True
86,True
87,False
88,True
89,True
90,True
91,True
92,True
93,False
94,False
95,False
96,False
97,False
98,False
99,False
100,False
101,True
102,False
103,True
104,False
105,True
106,False
107,False
108,False
109,True
110,False
111,False
112,True
113,False
114,False
115,False
116,True
117,False
118,True
119,False
120,True
121,False
122,False
123,False
124,False
125,False
126,False
127,True
128,False
129,True
130,False
131,False
132,False
133,False
134,True
135,False
136,True
137,False
138,True
139,False
140,False
