source,destination
35,88
15,30
42,103
4,9
25,50
5,10
39,97
12,25
22,44
11,23
29,59
32,76
31,65
33,84
13,26
19,39
3,6
18,37
40,98
2,4
20,40
9,19
26,53
10,20
6,13
27,54
16,33
0,0
34,87
37,92
32,71
23,47
33,79
7,14
41,101
30,61
14,28
21,43
1,3
32,73
33,81
42,102
28,57
39,96
12,24
32,75
36,91
33,83
19,38
35,89
31,67
43,105
5,11
26,52
32,77
17,34
33,85
31,69
3,7
24,48
40,99
32,70
33,78
10,21
31,62
4,8
38,95
21,42
1,2
32,72
8,17
33,80
11,22
29,58
31,64
28,56
15,31
18,36
25,51
36,90
9,18
33,82
22,45
31,66
6,12
13,27
43,104
16,32
34,86
2,5
20,41
23,46
31,68
41,100
27,55
30,60
0,1
37,93
17,35
7,15
38,94
24,49
8,16
14,29
32,74
31,63
