source,destination
52,104
15,30
69,239
4,9
55,130
55,139
25,50
5,10
55,148
12,25
57,176
56,156
63,226
22,44
56,165
54,113
11,23
29,59
57,185
57,194
58,214
60,220
50,100
13,26
67,235
19,39
70,240
55,132
3,6
18,37
36,73
55,141
55,150
2,4
20,40
56,158
9,19
26,53
57,178
57,187
56,167
54,115
58,216
10,20
43,87
6,13
27,54
16,33
34,69
55,134
55,143
65,230
37,74
0,0
57,180
56,160
54,108
58,209
57,189
71,243
23,47
41,83
72,244
44,88
7,14
61,223
54,129
55,136
30,61
48,97
62,224
56,153
14,28
32,64
57,182
21,43
58,202
1,3
58,211
57,191
68,237
42,84
59,219
54,122
69,238
39,78
28,57
46,93
55,138
49,98
12,24
66,233
57,175
56,155
58,204
57,184
58,213
57,193
35,71
53,107
67,234
19,38
73,247
54,124
55,131
5,11
58,197
57,177
26,52
63,227
58,206
33,67
57,186
58,215
64,228
17,34
50,101
56,169
54,117
60,221
54,126
34,68
51,102
70,241
40,81
3,7
24,48
58,199
55,145
57,179
58,208
41,82
58,217
47,95
10,21
54,110
56,162
56,171
54,119
61,222
31,62
38,77
54,128
48,96
4,8
37,75
65,231
68,236
58,201
55,147
21,42
57,181
1,2
45,91
58,210
8,17
59,218
56,164
54,112
11,22
29,58
44,89
56,173
54,121
72,245
28,56
46,92
52,105
15,31
66,232
18,36
36,72
55,140
25,51
32,65
55,149
57,174
58,203
58,212
35,70
53,106
9,18
42,85
56,157
22,45
56,166
54,114
57,195
73,246
54,123
43,86
6,12
39,79
13,27
16,32
49,99
55,133
58,196
55,142
58,205
33,66
55,151
2,5
20,41
56,159
71,242
57,188
56,168
23,46
54,116
54,125
40,80
27,55
55,135
30,60
55,144
58,198
0,1
58,207
56,152
47,94
56,161
54,109
64,229
17,35
57,190
56,170
54,118
38,76
54,127
51,103
7,15
55,137
24,49
58,200
55,146
45,90
8,16
56,154
62,225
14,29
57,183
56,163
54,111
57,192
56,172
54,120
31,63
