source,destination
89,178
52,104
15,30
59,119
4,9
101,225
25,50
93,187
5,10
101,234
12,25
100,211
105,262
77,154
22,44
66,133
11,23
29,59
108,267
50,100
83,167
13,26
19,39
67,134
73,147
3,6
18,37
36,73
101,227
102,256
100,204
57,114
90,181
2,4
20,40
100,213
9,19
26,53
101,236
74,148
63,127
10,20
43,87
80,161
6,13
103,257
64,128
97,195
27,54
71,143
16,33
34,69
101,220
81,162
102,249
37,74
70,141
0,0
88,177
101,229
100,206
110,271
100,215
54,108
78,157
23,47
41,83
44,88
62,124
7,14
58,117
95,191
106,264
61,122
79,158
102,242
85,171
101,222
30,61
48,97
102,251
101,231
69,138
100,208
14,28
32,64
65,131
21,43
100,217
1,3
68,136
86,172
42,84
75,151
55,111
104,260
59,118
76,152
39,78
72,145
28,57
46,93
102,244
101,224
93,186
49,98
82,165
12,24
100,201
101,233
102,253
100,210
66,132
84,168
35,71
53,107
56,112
89,179
19,38
73,146
91,182
102,246
101,226
60,121
5,11
102,255
100,203
109,270
100,212
26,52
77,155
33,67
80,160
98,196
87,175
17,34
50,101
71,142
34,68
51,102
102,239
40,81
101,219
3,7
102,248
101,228
94,189
24,48
57,115
100,205
100,214
78,156
96,192
41,82
47,95
10,21
107,265
31,62
64,129
38,77
102,241
85,170
101,221
48,96
92,185
4,8
37,75
102,250
100,207
86,173
21,42
1,2
45,91
8,17
105,261
55,110
99,199
11,22
29,58
44,89
62,125
104,259
83,166
28,56
46,92
52,105
102,243
15,31
102,252
100,200
18,36
36,72
69,139
25,51
32,65
101,235
90,180
35,70
53,106
9,18
42,85
22,45
108,268
63,126
43,86
76,153
6,12
39,79
13,27
97,194
102,245
60,120
16,32
49,99
67,135
100,202
102,254
109,269
70,140
88,176
33,66
84,169
101,237
2,5
20,41
87,174
23,46
56,113
74,149
95,190
102,238
40,80
58,116
91,183
103,258
102,247
27,55
106,263
94,188
30,60
81,163
101,230
0,1
110,272
47,94
65,130
98,197
54,109
100,216
17,35
75,150
38,76
51,103
7,15
102,240
92,184
72,144
61,123
79,159
24,49
101,223
82,164
101,232
45,90
96,193
8,16
100,209
14,29
100,218
99,198
107,266
68,137
31,63
