index,is_init,is_goal
0,True,False
1,False,False
2,False,False
3,True,False
4,False,False
5,False,False
6,False,False
7,True,False
8,False,False
9,False,False
10,True,False
11,False,False
12,True,False
13,True,False
14,False,False
15,True,False
16,False,False
17,True,False
18,False,False
19,False,False
20,True,False
21,True,False
22,False,False
23,True,False
24,False,False
25,False,False
26,True,False
27,False,False
28,True,False
29,True,False
30,False,False
31,False,False
32,False,False
33,False,False
34,False,False
35,False,False
36,False,False
37,False,False
38,True,False
39,False,True
40,False,False
41,False,False
42,False,False
43,False,False
44,False,False
45,False,False
46,True,False
47,False,False
48,False,False
49,False,False
50,False,True
51,False,False
52,False,False
53,False,False
54,False,False
55,False,False
56,False,False
57,False,False
58,False,True
59,True,False
60,False,False
