source,destination
6,18
29,139
19,46
27,114
15,39
27,123
26,103
18,44
28,131
9,26
22,53
24,72
24,81
23,61
6,20
29,141
13,35
25,89
27,116
26,96
16,40
28,124
28,133
20,49
24,74
23,54
10,29
23,63
25,82
7,21
25,91
27,118
28,126
0,0
28,135
21,50
24,76
23,56
8,25
25,84
27,111
7,23
25,93
30,162
27,120
3,10
29,148
28,128
0,2
5,16
28,137
1,3
14,37
24,69
24,78
30,155
25,86
27,113
30,164
25,95
27,122
29,150
28,130
26,105
12,33
1,5
24,71
24,80
30,157
25,88
19,47
27,115
29,143
4,13
26,98
28,132
26,107
2,6
24,73
10,28
17,43
30,159
25,90
27,117
23,65
29,145
28,125
26,100
28,134
26,109
2,8
8,24
24,75
30,152
25,83
27,110
30,161
23,58
25,92
29,138
23,67
3,9
29,147
28,127
15,38
26,102
24,68
22,52
30,154
25,85
11,31
30,163
23,60
6,19
29,140
13,34
3,11
29,149
26,104
18,45
1,4
24,70
20,48
9,27
30,156
25,87
30,165
23,62
29,142
29,151
4,12
26,97
16,41
26,106
17,42
30,158
23,55
23,64
29,144
7,22
27,119
4,14
26,99
26,108
0,1
5,15
28,136
2,7
14,36
21,51
24,77
23,57
30,160
23,66
27,112
29,146
25,94
27,121
26,101
28,129
5,17
12,32
30,153
11,30
24,79
23,59
