source,destination,type_pre_eff,type_eff_eff,label
4,13,True,True,False
8,13,True,False,False
5,12,True,True,False
8,12,True,False,False
7,11,True,False,True
0,11,True,True,True
1,10,True,True,False
7,10,True,False,False
2,9,True,True,False
7,9,True,False,False
4,6,True,True,False
6,4,True,True,False
6,5,True,True,False
5,6,True,True,False
3,0,True,True,True
0,3,True,True,True
1,3,True,True,False
3,1,True,True,False
2,3,True,True,False
3,2,True,True,False
6,13,True,True,False
13,6,False,True,False
13,4,False,True,False
6,12,True,True,False
12,6,False,True,False
12,5,False,True,False
3,11,True,True,True
11,0,False,True,True
11,3,False,True,True
3,10,True,True,False
10,1,False,True,False
10,3,False,True,False
9,2,False,True,False
9,3,False,True,False
3,9,True,True,False
4,14,True,False,False
13,14,True,False,False
8,14,True,False,False
12,14,True,False,False
5,14,True,False,False
0,14,True,False,True
7,14,True,False,True
11,14,True,False,True
1,14,True,False,False
10,14,True,False,False
9,14,True,False,False
2,14,True,False,False
