source,destination
52,104
15,30
59,119
4,9
81,213
80,193
25,50
80,202
5,10
81,222
12,25
79,179
82,230
77,154
79,188
22,44
66,133
82,239
11,23
29,59
78,171
50,100
13,26
86,248
19,39
67,134
89,253
73,147
3,6
18,37
36,73
80,195
81,215
57,114
79,181
2,4
20,40
82,232
9,19
26,53
93,262
74,148
78,164
63,127
10,20
43,87
84,244
6,13
64,128
87,249
27,54
71,143
81,208
16,33
34,69
81,217
37,74
70,141
0,0
79,174
82,225
91,258
82,234
54,108
94,263
78,157
23,47
41,83
78,166
44,88
62,124
7,14
58,117
81,210
61,122
81,219
30,61
48,97
82,227
69,138
92,259
14,28
32,64
65,131
21,43
82,236
1,3
88,252
78,159
68,136
42,84
75,151
78,168
55,111
96,268
59,118
76,152
39,78
72,145
95,266
28,57
46,93
81,212
81,221
49,98
12,24
82,229
85,246
80,204
82,238
66,132
78,161
35,71
53,107
78,170
56,112
86,247
19,38
73,146
81,214
60,121
83,242
5,11
80,197
82,231
93,261
26,52
77,155
80,206
33,67
79,183
78,163
84,243
17,34
50,101
78,172
90,256
71,142
81,207
34,68
51,102
40,81
3,7
80,190
82,224
24,48
57,115
91,257
80,199
97,270
79,176
78,156
41,82
79,185
47,95
78,165
10,21
31,62
64,129
87,250
38,77
81,209
48,96
4,8
37,75
80,192
82,226
80,201
21,42
1,2
45,91
78,158
8,17
79,178
94,264
79,187
78,167
55,110
96,267
11,22
29,58
44,89
62,125
28,56
46,92
52,105
15,31
80,194
18,36
36,72
69,139
25,51
32,65
80,203
81,223
85,245
92,260
79,180
78,160
35,70
53,106
9,18
42,85
79,189
22,45
82,240
63,126
43,86
76,153
6,12
39,79
13,27
60,120
83,241
16,32
49,99
67,135
89,254
81,216
80,196
70,140
79,173
33,66
80,205
79,182
2,5
20,41
78,162
82,233
90,255
23,46
56,113
74,149
40,80
58,116
27,55
81,218
30,60
80,198
97,269
0,1
79,175
79,184
47,94
65,130
82,235
54,109
88,251
17,35
75,150
38,76
51,103
7,15
72,144
95,265
81,211
61,123
80,191
24,49
81,220
80,200
45,90
79,177
8,16
82,228
14,29
79,186
82,237
68,137
31,63
78,169
