source,destination
78,178
52,104
15,30
59,119
78,187
4,9
90,225
25,50
5,10
12,25
77,154
79,188
22,44
66,133
11,23
29,59
77,163
78,171
50,100
13,26
78,180
19,39
67,134
88,221
73,147
3,6
18,37
36,73
84,214
87,219
57,114
2,4
20,40
9,19
26,53
77,156
74,148
77,165
63,127
10,20
43,87
91,228
6,13
78,173
79,202
78,182
64,128
27,54
71,143
81,208
16,33
34,69
37,74
70,141
0,0
54,108
77,158
23,47
41,83
77,167
44,88
62,124
7,14
58,117
78,175
78,184
79,204
61,122
82,209
30,61
48,97
69,138
14,28
32,64
65,131
21,43
86,218
1,3
77,160
68,136
77,169
42,84
75,151
89,223
55,111
79,197
78,177
59,118
76,152
39,78
72,145
78,186
28,57
46,93
49,98
12,24
66,132
77,162
83,212
35,71
53,107
79,190
56,112
78,179
19,38
79,199
73,146
90,226
60,121
5,11
26,52
77,155
80,206
33,67
77,164
79,192
17,34
50,101
78,172
79,201
78,181
71,142
81,207
34,68
51,102
88,222
40,81
3,7
24,48
57,115
77,157
41,82
47,95
10,21
79,194
78,174
79,203
31,62
64,129
85,216
38,77
48,96
4,8
37,75
86,217
21,42
1,2
45,91
8,17
55,110
11,22
29,58
44,89
62,125
79,196
28,56
46,92
82,210
52,105
15,31
84,213
18,36
36,72
69,139
25,51
32,65
35,70
53,106
9,18
42,85
79,189
22,45
89,224
79,198
63,126
91,227
43,86
76,153
6,12
39,79
13,27
60,120
16,32
49,99
67,135
70,140
80,205
33,66
87,220
2,5
20,41
79,191
23,46
56,113
74,149
77,166
79,200
40,80
58,116
78,183
27,55
30,60
0,1
47,94
65,130
54,109
77,159
17,35
79,193
77,168
75,150
85,215
38,76
51,103
78,176
7,15
78,185
72,144
61,123
24,49
45,90
8,16
14,29
77,161
79,195
83,211
68,137
77,170
31,63
