source,destination,type_pre_eff,type_eff_eff,label
14,20,True,False,True
8,20,True,True,True
9,19,True,True,False
14,19,True,False,False
13,18,True,False,False
7,18,True,True,False
3,17,True,True,True
12,17,True,False,True
11,16,True,False,False
0,16,True,True,False
1,15,True,True,False
11,15,True,False,False
8,10,True,True,True
10,8,True,True,True
10,9,True,True,False
9,10,True,True,False
6,7,True,True,False
7,6,True,True,False
3,5,True,True,True
5,3,True,True,True
4,5,True,True,False
5,4,True,True,False
2,0,True,True,False
0,2,True,True,False
2,1,True,True,False
1,2,True,True,False
20,8,False,True,True
20,10,False,True,True
10,20,True,True,True
19,9,False,True,False
19,10,False,True,False
10,19,True,True,False
18,7,False,True,False
18,6,False,True,False
6,18,True,True,False
17,3,False,True,True
17,5,False,True,True
5,17,True,True,True
2,16,True,True,False
16,2,False,True,False
16,0,False,True,False
2,15,True,True,False
15,2,False,True,False
15,1,False,True,False
14,27,True,False,True
20,27,True,False,True
8,27,True,False,True
9,27,True,False,False
19,27,True,False,False
20,26,True,False,True
14,26,True,False,True
8,26,True,False,True
9,26,True,False,False
19,26,True,False,False
20,25,True,False,True
14,25,True,False,True
8,25,True,False,True
9,25,True,False,False
19,25,True,False,False
14,24,True,False,True
20,24,True,False,True
8,24,True,False,True
9,24,True,False,False
19,24,True,False,False
20,23,True,False,True
14,23,True,False,True
8,23,True,False,True
9,23,True,False,False
19,23,True,False,False
20,22,True,False,True
14,22,True,False,True
8,22,True,False,True
9,22,True,False,False
19,22,True,False,False
20,21,True,False,True
14,21,True,False,True
8,21,True,False,True
9,21,True,False,False
19,21,True,False,False
18,27,True,False,False
13,27,True,False,False
7,27,True,False,False
18,26,True,False,False
7,26,True,False,False
13,26,True,False,False
13,25,True,False,False
18,25,True,False,False
7,25,True,False,False
7,24,True,False,False
18,24,True,False,False
13,24,True,False,False
18,23,True,False,False
7,23,True,False,False
13,23,True,False,False
13,22,True,False,False
18,22,True,False,False
7,22,True,False,False
18,21,True,False,False
13,21,True,False,False
7,21,True,False,False
17,27,True,False,True
12,27,True,False,True
3,27,True,False,True
17,26,True,False,True
12,26,True,False,True
3,26,True,False,True
17,25,True,False,True
12,25,True,False,True
3,25,True,False,True
17,24,True,False,True
12,24,True,False,True
3,24,True,False,True
17,23,True,False,True
12,23,True,False,True
3,23,True,False,True
17,22,True,False,True
12,22,True,False,True
3,22,True,False,True
17,21,True,False,True
12,21,True,False,True
3,21,True,False,True
0,27,True,False,False
16,27,True,False,False
11,27,True,False,False
1,27,True,False,False
15,27,True,False,False
11,26,True,False,False
16,26,True,False,False
0,26,True,False,False
1,26,True,False,False
15,26,True,False,False
11,25,True,False,False
16,25,True,False,False
0,25,True,False,False
1,25,True,False,False
15,25,True,False,False
11,24,True,False,False
16,24,True,False,False
0,24,True,False,False
1,24,True,False,False
15,24,True,False,False
11,23,True,False,False
16,23,True,False,False
0,23,True,False,False
1,23,True,False,False
15,23,True,False,False
11,22,True,False,False
16,22,True,False,False
0,22,True,False,False
1,22,True,False,False
15,22,True,False,False
11,21,True,False,False
16,21,True,False,False
0,21,True,False,False
1,21,True,False,False
15,21,True,False,False
