0,0,0
0,1,1
0,2,2
1,0,3
1,1,4
1,2,5
2,0,6
2,1,7
2,2,8
3,0,9
3,1,10
3,2,11
4,0,12
4,1,13
5,0,14
5,1,15
6,0,16
6,1,17
7,0,18
7,1,19
8,0,20
8,1,21
9,0,22
9,1,23
10,0,24
10,1,25
11,0,26
11,1,27
12,0,28
12,1,29
13,0,30
13,1,31
14,0,32
14,1,33
15,0,34
15,1,35
16,0,36
16,1,37
16,2,38
16,3,39
16,4,40
16,5,41
16,6,42
16,7,43
16,8,44
16,9,45
16,10,46
17,0,47
17,1,48
17,2,49
17,3,50
17,4,51
17,5,52
17,6,53
17,7,54
17,8,55
17,9,56
17,10,57
18,0,58
18,1,59
18,2,60
18,3,61
18,4,62
18,5,63
18,6,64
18,7,65
18,8,66
18,9,67
18,10,68
19,0,69
19,1,70
19,2,71
19,3,72
19,4,73
19,5,74
19,6,75
19,7,76
19,8,77
19,9,78
19,10,79
