source,destination
85,226
52,104
15,30
59,119
69,184
4,9
69,193
25,50
5,10
12,25
68,176
65,134
22,44
11,23
29,59
67,162
76,207
83,222
50,100
66,151
13,26
19,39
69,186
73,202
3,6
18,37
36,73
57,114
2,4
20,40
68,178
9,19
26,53
65,136
74,203
80,216
67,164
63,127
10,20
43,87
66,144
6,13
66,153
64,128
27,54
16,33
34,69
69,188
81,217
70,196
37,74
0,0
68,171
68,180
54,108
65,138
67,157
23,47
41,83
67,166
66,146
44,88
62,124
7,14
58,117
79,213
61,122
30,61
48,97
68,173
14,28
32,64
65,131
21,43
1,3
67,159
86,227
75,206
42,84
67,168
66,148
55,111
59,118
72,200
39,78
28,57
46,93
82,220
49,98
12,24
68,175
84,223
67,161
35,71
53,107
56,112
19,38
73,201
60,121
5,11
68,177
77,210
26,52
33,67
80,215
67,163
87,230
17,34
50,101
71,197
34,68
51,102
66,155
40,81
3,7
69,190
68,170
24,48
57,115
68,179
78,211
67,156
41,82
47,95
67,165
10,21
65,140
31,62
64,129
38,77
85,225
48,96
69,183
4,8
37,75
69,192
68,172
68,181
21,42
1,2
45,91
67,158
8,17
75,205
65,133
67,167
55,110
11,22
29,58
44,89
62,125
65,142
83,221
66,150
79,214
28,56
46,92
52,105
15,31
69,185
82,219
69,194
18,36
36,72
68,174
25,51
32,65
67,160
35,70
53,106
9,18
42,85
65,135
22,45
86,228
63,126
66,143
43,86
76,208
6,12
39,79
66,152
13,27
60,120
16,32
49,99
69,187
70,195
77,209
84,224
33,66
2,5
20,41
87,229
65,137
74,204
23,46
56,113
66,145
66,154
40,80
58,116
27,55
69,189
68,169
81,218
30,60
0,1
47,94
65,130
54,109
17,35
65,139
66,147
38,76
71,198
51,103
7,15
69,182
72,199
61,123
69,191
24,49
78,212
45,90
8,16
14,29
65,132
65,141
31,63
66,149
