source,destination,type_pre_eff,type_eff_eff,label
14,21,1,0,0
8,21,1,1,0
9,20,1,1,0
14,20,1,0,0
13,19,1,0,0
5,19,1,1,0
13,18,1,0,0
6,18,1,1,0
12,17,1,0,0
2,17,1,1,0
12,16,1,0,0
3,16,1,1,0
11,15,1,0,1
1,15,1,1,1
8,10,1,1,0
10,8,1,1,0
10,9,1,1,0
9,10,1,1,0
7,5,1,1,0
5,7,1,1,0
6,7,1,1,0
7,6,1,1,0
4,2,1,1,0
2,4,1,1,0
4,3,1,1,0
3,4,1,1,0
1,0,1,1,1
0,1,1,1,1
21,8,0,1,0
21,10,0,1,0
10,21,1,1,0
20,9,0,1,0
20,10,0,1,0
10,20,1,1,0
19,5,0,1,0
19,7,0,1,0
7,19,1,1,0
18,6,0,1,0
18,7,0,1,0
7,18,1,1,0
4,17,1,1,0
17,4,0,1,0
17,2,0,1,0
4,16,1,1,0
16,4,0,1,0
16,3,0,1,0
0,15,1,1,1
15,1,0,1,1
15,0,0,1,1
14,27,1,0,0
21,27,1,0,0
8,27,1,0,0
20,27,1,0,0
9,27,1,0,0
14,26,1,0,0
21,26,1,0,0
8,26,1,0,0
20,26,1,0,0
9,26,1,0,0
14,25,1,0,0
21,25,1,0,0
8,25,1,0,0
20,25,1,0,0
9,25,1,0,0
14,24,1,0,0
21,24,1,0,0
8,24,1,0,0
20,24,1,0,0
9,24,1,0,0
14,23,1,0,0
21,23,1,0,0
8,23,1,0,0
20,23,1,0,0
9,23,1,0,0
14,22,1,0,0
21,22,1,0,0
8,22,1,0,0
20,22,1,0,0
9,22,1,0,0
5,27,1,0,0
13,27,1,0,0
19,27,1,0,0
5,26,1,0,0
19,26,1,0,0
13,26,1,0,0
13,25,1,0,0
5,25,1,0,0
19,25,1,0,0
18,25,1,0,0
6,25,1,0,0
5,24,1,0,0
19,24,1,0,0
13,24,1,0,0
13,23,1,0,0
5,23,1,0,0
19,23,1,0,0
18,23,1,0,0
6,23,1,0,0
13,22,1,0,0
5,22,1,0,0
19,22,1,0,0
17,27,1,0,0
12,27,1,0,0
2,27,1,0,0
16,27,1,0,0
3,27,1,0,0
2,26,1,0,0
17,26,1,0,0
12,26,1,0,0
16,26,1,0,0
3,26,1,0,0
17,25,1,0,0
2,25,1,0,0
12,25,1,0,0
16,25,1,0,0
3,25,1,0,0
2,24,1,0,0
17,24,1,0,0
12,24,1,0,0
16,24,1,0,0
3,24,1,0,0
17,23,1,0,0
2,23,1,0,0
12,23,1,0,0
16,23,1,0,0
3,23,1,0,0
17,22,1,0,0
2,22,1,0,0
12,22,1,0,0
3,22,1,0,0
16,22,1,0,0
1,27,1,0,1
15,27,1,0,1
11,27,1,0,1
1,26,1,0,1
11,26,1,0,1
15,26,1,0,1
1,25,1,0,1
15,25,1,0,1
11,25,1,0,1
1,24,1,0,1
11,24,1,0,1
15,24,1,0,1
1,23,1,0,1
15,23,1,0,1
11,23,1,0,1
1,22,1,0,1
15,22,1,0,1
11,22,1,0,1
