index,is_init,is_goal
0,False,False
1,True,False
2,False,False
3,True,False
4,False,False
5,True,False
6,False,False
7,True,False
8,False,False
9,True,False
10,False,False
11,True,False
12,False,False
13,True,False
14,False,False
15,True,False
16,False,False
17,True,False
18,False,False
19,True,False
20,False,False
21,True,False
22,False,True
23,True,False
24,False,False
25,True,False
26,False,False
27,True,False
28,False,False
29,True,False
30,False,False
31,True,False
32,False,False
33,True,False
34,False,False
35,False,False
36,True,False
37,False,False
38,False,False
39,False,False
40,True,False
41,False,False
42,False,False
43,False,False
44,False,False
45,False,False
46,False,False
47,True,False
48,False,False
49,False,False
50,False,False
51,False,False
52,False,False
53,False,False
54,False,True
55,False,False
56,False,False
57,True,False
58,True,False
59,False,False
60,True,False
61,False,False
62,True,False
63,False,False
64,True,False
65,False,False
66,False,False
67,True,False
68,False,False
69,True,False
70,False,False
71,True,False
72,False,False
73,True,False
74,False,False
75,True,False
