0:calibrate rover0 camera2 objective0 waypoint0
1:calibrate rover0 camera2 objective0 waypoint3
2:calibrate rover1 camera0 objective1 waypoint2
3:calibrate rover2 camera1 objective1 waypoint2
4:communicate_image_data rover0 general objective0 high_res waypoint0 waypoint1
5:communicate_image_data rover0 general objective0 high_res waypoint3 waypoint1
6:communicate_image_data rover0 general objective0 low_res waypoint0 waypoint1
7:communicate_image_data rover0 general objective0 low_res waypoint3 waypoint1
8:communicate_image_data rover1 general objective0 high_res waypoint0 waypoint1
9:communicate_image_data rover1 general objective0 high_res waypoint2 waypoint1
10:communicate_image_data rover1 general objective0 high_res waypoint4 waypoint1
11:communicate_image_data rover1 general objective1 high_res waypoint0 waypoint1
12:communicate_image_data rover1 general objective1 high_res waypoint2 waypoint1
13:communicate_image_data rover1 general objective1 high_res waypoint4 waypoint1
14:communicate_image_data rover2 general objective0 high_res waypoint0 waypoint1
15:communicate_image_data rover2 general objective0 high_res waypoint2 waypoint1
16:communicate_image_data rover2 general objective0 high_res waypoint3 waypoint1
17:communicate_image_data rover2 general objective0 high_res waypoint4 waypoint1
18:communicate_image_data rover2 general objective0 low_res waypoint0 waypoint1
19:communicate_image_data rover2 general objective0 low_res waypoint2 waypoint1
20:communicate_image_data rover2 general objective0 low_res waypoint3 waypoint1
21:communicate_image_data rover2 general objective0 low_res waypoint4 waypoint1
22:communicate_image_data rover2 general objective1 high_res waypoint0 waypoint1
23:communicate_image_data rover2 general objective1 high_res waypoint2 waypoint1
24:communicate_image_data rover2 general objective1 high_res waypoint3 waypoint1
25:communicate_image_data rover2 general objective1 high_res waypoint4 waypoint1
26:communicate_image_data rover2 general objective1 low_res waypoint0 waypoint1
27:communicate_image_data rover2 general objective1 low_res waypoint2 waypoint1
28:communicate_image_data rover2 general objective1 low_res waypoint3 waypoint1
29:communicate_image_data rover2 general objective1 low_res waypoint4 waypoint1
30:communicate_rock_data rover0 general waypoint1 waypoint0 waypoint1
31:communicate_rock_data rover0 general waypoint1 waypoint3 waypoint1
32:communicate_rock_data rover1 general waypoint1 waypoint0 waypoint1
33:communicate_rock_data rover1 general waypoint1 waypoint2 waypoint1
34:communicate_rock_data rover1 general waypoint1 waypoint4 waypoint1
35:communicate_rock_data rover1 general waypoint4 waypoint0 waypoint1
36:communicate_rock_data rover1 general waypoint4 waypoint2 waypoint1
37:communicate_rock_data rover1 general waypoint4 waypoint4 waypoint1
38:communicate_soil_data rover0 general waypoint1 waypoint0 waypoint1
39:communicate_soil_data rover0 general waypoint1 waypoint3 waypoint1
40:communicate_soil_data rover0 general waypoint3 waypoint0 waypoint1
41:communicate_soil_data rover0 general waypoint3 waypoint3 waypoint1
42:communicate_soil_data rover1 general waypoint1 waypoint0 waypoint1
43:communicate_soil_data rover1 general waypoint1 waypoint2 waypoint1
44:communicate_soil_data rover1 general waypoint1 waypoint4 waypoint1
45:communicate_soil_data rover1 general waypoint2 waypoint0 waypoint1
46:communicate_soil_data rover1 general waypoint2 waypoint2 waypoint1
47:communicate_soil_data rover1 general waypoint2 waypoint4 waypoint1
48:communicate_soil_data rover1 general waypoint4 waypoint0 waypoint1
49:communicate_soil_data rover1 general waypoint4 waypoint2 waypoint1
50:communicate_soil_data rover1 general waypoint4 waypoint4 waypoint1
51:communicate_soil_data rover2 general waypoint1 waypoint0 waypoint1
52:communicate_soil_data rover2 general waypoint1 waypoint2 waypoint1
53:communicate_soil_data rover2 general waypoint1 waypoint3 waypoint1
54:communicate_soil_data rover2 general waypoint1 waypoint4 waypoint1
55:communicate_soil_data rover2 general waypoint2 waypoint0 waypoint1
56:communicate_soil_data rover2 general waypoint2 waypoint2 waypoint1
57:communicate_soil_data rover2 general waypoint2 waypoint3 waypoint1
