source,destination
75,161
52,104
15,30
59,119
4,9
72,155
25,50
79,170
5,10
12,25
82,175
100,211
22,44
11,23
29,59
66,142
50,100
86,184
13,26
19,39
89,189
107,225
3,6
18,37
36,73
61,127
57,114
93,198
2,4
20,40
9,19
26,53
77,165
84,180
10,20
43,87
6,13
87,185
27,54
16,33
34,69
104,219
61,129
37,74
73,158
0,0
91,194
94,199
54,108
23,47
41,83
44,88
80,172
7,14
58,117
98,208
101,213
64,139
108,228
71,154
30,61
48,97
60,126
92,195
88,188
14,28
32,64
21,43
1,3
109,229
42,84
78,168
96,204
55,111
99,209
59,118
62,135
39,78
95,202
28,57
46,93
79,169
49,98
85,182
12,24
103,218
106,223
69,149
102,216
35,71
53,107
86,183
56,112
110,232
19,38
63,136
76,163
83,178
60,121
5,11
93,197
67,145
100,212
26,52
33,67
84,179
90,192
17,34
50,101
74,159
107,226
34,68
51,102
40,81
3,7
60,123
91,193
97,206
24,48
57,115
61,131
81,173
41,82
70,152
47,95
10,21
65,140
98,207
87,186
31,62
105,222
38,77
108,227
71,153
48,96
4,8
37,75
60,125
61,133
94,200
21,42
1,2
45,91
8,17
78,167
96,203
55,110
11,22
29,58
44,89
62,134
68,147
101,214
28,56
46,92
75,162
52,105
15,31
85,181
103,217
92,196
18,36
36,72
72,156
25,51
32,65
69,148
35,70
53,106
9,18
42,85
82,176
22,45
110,231
66,143
99,210
43,86
6,12
39,79
13,27
83,177
60,120
89,190
16,32
49,99
61,128
67,144
73,157
106,224
33,66
69,150
2,5
20,41
90,191
23,46
56,113
77,166
63,137
80,171
40,80
58,116
76,164
27,55
60,122
64,138
97,205
104,220
30,60
61,130
0,1
70,151
88,187
47,94
54,109
17,35
105,221
38,76
74,160
51,103
7,15
95,201
60,124
24,49
61,132
45,90
81,174
8,16
14,29
102,215
65,141
109,230
31,63
68,146
