index,is_in_good_operators
0,True
1,True
2,False
3,False
4,False
5,False
6,True
7,True
8,True
9,True
10,True
11,True
12,False
13,False
14,False
15,False
16,True
17,True
18,True
19,True
20,True
21,True
22,False
23,True
24,False
25,False
26,True
27,False
28,False
29,True
30,False
31,False
32,True
33,False
34,False
35,False
36,False
37,False
38,False
39,False
40,False
41,False
42,False
43,False
44,False
45,False
46,False
47,False
48,False
49,False
50,False
51,False
52,False
53,False
54,True
55,True
56,True
57,True
58,True
59,True
60,True
61,True
62,True
63,True
64,True
65,True
66,True
67,True
68,True
69,True
70,True
71,True
72,True
73,True
74,True
75,True
76,True
77,True
78,False
79,True
80,False
81,True
82,False
83,False
84,False
85,False
86,False
87,False
88,False
89,False
90,False
91,True
92,False
93,True
94,False
95,False
96,False
97,False
98,False
99,False
100,False
101,False
102,False
103,False
104,False
105,False
106,False
107,False
108,False
109,False
110,False
111,False
112,False
113,False
114,False
115,False
116,False
117,False
118,True
119,False
120,True
121,False
122,True
123,False
124,True
125,False
126,False
127,False
128,False
129,False
130,True
131,False
132,True
133,False
134,False
135,False
136,False
137,False
138,True
139,False
140,True
141,False
142,False
143,True
144,False
145,True
146,False
147,False
148,False
149,False
150,False
151,True
152,False
153,True
154,False
155,True
156,False
157,True
158,False
159,True
160,False
161,True
162,False
163,False
164,False
165,False
166,True
167,True
168,False
169,False
170,False
171,False
172,True
173,True
174,False
175,False
176,False
177,False
178,True
179,True
180,True
181,True
