source,destination
6,18
16,38
19,64
7,19
19,66
14,33
18,58
17,44
20,79
0,0
19,68
12,29
18,51
18,60
17,46
20,72
20,81
3,10
19,61
0,2
5,16
19,70
21,89
1,3
18,53
17,39
17,48
20,74
19,63
21,91
1,5
18,55
10,26
17,41
20,76
21,84
4,13
21,93
2,6
8,22
18,57
11,27
17,43
20,78
15,36
21,86
18,50
2,8
18,59
9,23
17,45
6,17
13,32
20,80
3,9
16,37
21,88
12,30
18,52
17,47
20,73
20,82
3,11
21,90
19,65
1,4
18,54
10,25
17,40
17,49
20,75
7,20
21,83
4,12
21,92
19,67
18,56
8,21
14,34
17,42
20,77
15,35
21,85
4,14
0,1
5,15
19,69
2,7
11,28
13,31
21,87
19,62
19,71
9,24
