source,destination
15,30
4,9
43,110
25,50
5,10
12,25
44,127
22,44
11,23
29,59
51,153
13,26
42,96
19,39
43,103
3,6
18,37
36,73
47,146
2,4
20,40
9,19
26,53
10,20
42,89
6,13
42,98
27,54
16,33
34,69
37,74
45,142
0,0
23,47
41,83
42,91
7,14
42,100
30,61
43,119
14,28
32,64
21,43
1,3
44,136
42,84
50,152
42,93
42,102
39,78
28,57
43,112
12,24
43,121
44,129
35,71
44,138
42,86
42,95
19,38
48,147
43,105
5,11
43,114
26,52
44,122
33,67
44,131
44,140
42,88
17,34
42,97
46,143
34,68
40,81
3,7
43,107
45,141
24,48
43,116
44,124
41,82
44,133
10,21
42,90
42,99
31,62
38,77
49,150
4,8
37,75
43,109
43,118
21,42
1,2
44,126
8,17
44,135
50,151
11,22
29,58
42,92
42,101
28,56
15,31
43,111
18,36
36,72
43,120
25,51
32,65
44,128
47,145
35,70
9,18
42,85
44,137
22,45
42,94
51,154
6,12
39,79
13,27
43,104
16,32
43,113
33,66
44,130
2,5
20,41
44,139
42,87
23,46
40,80
48,148
27,55
43,106
43,115
30,60
44,123
0,1
44,132
17,35
38,76
46,144
7,15
49,149
43,108
24,49
43,117
44,125
8,16
44,134
14,29
31,63
