source,destination,type_pre_eff,type_eff_eff,label
13,34,1,1,1
21,34,1,0,1
21,33,1,0,0
14,33,1,1,0
15,29,1,1,1
21,29,1,0,1
21,28,1,0,0
16,28,1,1,0
20,27,1,0,0
8,27,1,1,0
9,26,1,1,0
20,26,1,0,0
20,25,1,0,0
10,25,1,1,0
20,24,1,0,0
11,24,1,1,0
19,32,1,0,0
4,32,1,1,0
19,23,1,0,0
5,23,1,1,0
6,22,1,1,0
19,22,1,0,0
18,31,1,0,0
0,31,1,1,0
2,30,1,1,0
18,30,1,0,0
17,13,1,1,1
13,17,1,1,1
14,17,1,1,0
17,14,1,1,0
4,7,1,1,0
7,4,1,1,0
3,0,1,1,0
0,3,1,1,0
1,3,1,1,0
3,1,1,1,0
2,3,1,1,0
3,2,1,1,0
15,17,1,1,1
17,15,1,1,1
16,17,1,1,0
17,16,1,1,0
8,12,1,1,0
12,8,1,1,0
9,12,1,1,0
12,9,1,1,0
10,12,1,1,0
12,10,1,1,0
11,12,1,1,0
12,11,1,1,0
7,5,1,1,0
5,7,1,1,0
6,7,1,1,0
7,6,1,1,0
17,34,1,1,1
34,17,0,1,1
34,13,0,1,1
33,14,0,1,0
33,17,0,1,0
17,33,1,1,0
32,4,0,1,0
32,7,0,1,0
7,32,1,1,0
3,31,1,1,0
31,3,0,1,0
31,0,0,1,0
30,3,0,1,0
30,2,0,1,0
3,30,1,1,0
17,29,1,1,1
29,15,0,1,1
29,17,0,1,1
28,16,0,1,0
28,17,0,1,0
17,28,1,1,0
12,27,1,1,0
27,8,0,1,0
27,12,0,1,0
12,26,1,1,0
26,9,0,1,0
26,12,0,1,0
12,25,1,1,0
25,12,0,1,0
25,10,0,1,0
12,24,1,1,0
24,11,0,1,0
24,12,0,1,0
7,23,1,1,0
23,7,0,1,0
23,5,0,1,0
7,22,1,1,0
22,6,0,1,0
22,7,0,1,0
34,35,1,0,1
21,35,1,0,1
13,35,1,0,1
33,35,1,0,0
14,35,1,0,0
15,35,1,0,1
29,35,1,0,1
28,35,1,0,0
16,35,1,0,0
20,35,1,0,0
27,35,1,0,0
8,35,1,0,0
9,35,1,0,0
26,35,1,0,0
25,35,1,0,0
10,35,1,0,0
24,35,1,0,0
11,35,1,0,0
4,35,1,0,0
32,35,1,0,0
19,35,1,0,0
23,35,1,0,0
5,35,1,0,0
22,35,1,0,0
6,35,1,0,0
31,35,1,0,0
18,35,1,0,0
0,35,1,0,0
2,35,1,0,0
30,35,1,0,0
