source,destination
6,18
21,71
13,33
16,38
24,106
22,81
25,114
25,123
20,47
20,56
21,64
10,27
24,99
22,74
24,108
22,83
25,116
23,91
20,49
20,58
21,66
7,21
24,101
22,76
0,0
25,118
23,93
14,35
20,51
21,59
21,68
3,10
22,78
25,111
0,2
5,16
23,86
12,31
23,95
1,3
21,61
19,45
22,80
23,88
23,97
1,5
10,26
17,41
22,73
22,82
4,13
24,110
23,90
2,6
8,22
22,75
15,36
22,84
24,103
23,92
25,120
2,8
20,53
11,29
21,70
13,32
3,9
22,77
24,105
23,85
12,30
18,43
23,94
25,113
25,122
20,46
9,25
20,55
19,44
21,63
6,19
3,11
24,98
16,39
23,87
24,107
25,115
1,4
20,48
20,57
17,40
21,65
22,72
7,20
24,100
4,12
24,109
23,89
25,117
14,34
20,50
21,67
24,102
4,14
0,1
5,15
25,119
2,7
8,23
20,52
11,28
21,60
21,69
15,37
24,104
22,79
18,42
25,112
5,17
25,121
23,96
9,24
20,54
21,62
