source,destination,type_pre_eff,type_eff_eff,label
7,19,1,1,0
10,19,1,0,0
5,14,1,1,0
9,14,1,0,0
8,13,1,0,0
0,13,1,1,0
1,12,1,1,1
8,12,1,0,1
2,11,1,1,1
8,11,1,0,1
6,7,1,1,0
7,6,1,1,0
4,5,1,1,0
5,4,1,1,0
3,0,1,1,0
0,3,1,1,0
1,3,1,1,1
3,1,1,1,1
2,3,1,1,1
3,2,1,1,1
6,19,1,1,0
19,6,0,1,0
19,7,0,1,0
4,14,1,1,0
14,4,0,1,0
14,5,0,1,0
13,3,0,1,0
13,0,0,1,0
3,13,1,1,0
3,12,1,1,1
12,1,0,1,1
12,3,0,1,1
3,11,1,1,1
11,2,0,1,1
11,3,0,1,1
7,21,1,0,0
10,21,1,0,0
19,21,1,0,0
10,20,1,0,0
7,20,1,0,0
19,20,1,0,0
9,18,1,0,0
5,18,1,0,0
14,18,1,0,0
5,17,1,0,0
9,17,1,0,0
14,17,1,0,0
5,21,1,0,0
9,21,1,0,0
14,21,1,0,0
9,16,1,0,0
5,16,1,0,0
14,16,1,0,0
9,20,1,0,0
5,20,1,0,0
14,20,1,0,0
9,15,1,0,0
5,15,1,0,0
14,15,1,0,0
13,18,1,0,0
8,18,1,0,1
0,18,1,0,0
1,18,1,0,1
12,18,1,0,1
2,18,1,0,1
11,18,1,0,1
8,17,1,0,1
13,17,1,0,0
0,17,1,0,0
1,17,1,0,1
12,17,1,0,1
2,17,1,0,1
11,17,1,0,1
1,21,1,0,1
8,21,1,0,1
12,21,1,0,1
2,21,1,0,1
11,21,1,0,1
8,16,1,0,1
13,16,1,0,0
0,16,1,0,0
1,16,1,0,1
12,16,1,0,1
2,16,1,0,1
11,16,1,0,1
1,20,1,0,1
12,20,1,0,1
8,20,1,0,1
2,20,1,0,1
11,20,1,0,1
13,15,1,0,0
8,15,1,0,1
0,15,1,0,0
1,15,1,0,1
12,15,1,0,1
2,15,1,0,1
11,15,1,0,1
