source,destination
44,91
15,30
44,100
4,9
25,50
5,10
12,25
54,159
22,44
46,130
11,23
29,59
46,139
51,153
13,26
44,93
19,39
44,102
3,6
18,37
36,73
47,146
2,4
20,40
9,19
26,53
46,132
10,20
43,87
46,141
6,13
44,95
27,54
45,124
44,104
16,33
34,69
37,74
0,0
23,47
41,83
46,134
44,88
52,156
7,14
45,117
44,97
44,106
30,61
14,28
32,64
21,43
46,127
1,3
42,84
50,152
45,110
44,90
45,119
44,99
39,78
28,57
12,24
46,129
35,71
45,112
44,92
19,38
45,121
44,101
48,147
5,11
54,160
26,52
33,67
55,161
17,34
45,114
44,94
46,143
45,123
34,68
40,81
3,7
24,48
53,157
41,82
10,21
45,107
52,155
46,136
45,116
31,62
44,96
38,77
45,125
49,150
4,8
37,75
21,42
1,2
8,17
50,151
11,22
29,58
44,89
45,109
46,138
45,118
28,56
15,31
18,36
36,72
25,51
32,65
47,145
35,70
9,18
42,85
22,45
46,131
45,111
46,140
43,86
45,120
6,12
39,79
51,154
13,27
44,103
16,32
33,66
2,5
20,41
23,46
45,113
46,133
46,142
45,122
40,80
48,148
27,55
44,105
30,60
0,1
55,162
46,126
17,35
46,135
45,115
38,76
46,144
7,15
44,98
49,149
24,49
53,158
8,16
14,29
46,128
45,108
46,137
31,63
