source,destination,type_pre_eff,type_eff_eff,label
8,1,1,1,0
8,7,1,1,0
1,8,1,1,1
1,7,1,1,0
7,8,1,1,0
7,1,1,1,0
1,2,1,1,1
2,8,1,1,0
2,7,1,1,0
8,2,1,1,0
7,2,1,1,1
1,3,1,1,1
3,7,1,1,0
3,8,1,1,1
7,3,1,1,0
8,3,1,1,1
1,4,1,1,0
4,7,1,1,1
4,8,1,1,0
7,4,1,1,0
8,4,1,1,0
1,5,1,1,0
8,5,1,1,0
7,5,1,1,1
5,8,1,1,0
5,7,1,1,1
1,6,1,1,1
6,8,1,1,1
6,7,1,1,0
8,6,1,1,1
7,6,1,1,0
2,1,1,1,1
2,3,1,1,0
3,2,1,1,0
2,4,1,1,1
4,2,1,1,0
2,5,1,1,0
5,2,1,1,0
2,6,1,1,1
6,2,1,1,1
3,1,1,1,0
4,3,1,1,0
3,4,1,1,0
3,5,1,1,1
5,3,1,1,0
6,3,1,1,1
3,6,1,1,1
4,1,1,1,0
4,5,1,1,1
5,4,1,1,1
4,6,1,1,1
6,4,1,1,1
5,1,1,1,1
6,5,1,1,0
5,6,1,1,0
6,1,1,1,1
1,0,1,1,0
0,1,1,1,0
0,7,1,1,0
7,0,1,1,1
2,0,1,1,1
0,2,1,1,1
3,0,1,1,0
0,3,1,1,0
4,0,1,1,0
0,4,1,1,0
0,5,1,1,0
5,0,1,1,0
6,0,1,1,0
0,6,1,1,0
2,9,1,1,1
1,9,1,1,0
9,1,1,1,0
9,7,1,1,0
7,9,1,1,0
9,2,1,1,0
3,9,1,1,0
9,3,1,1,0
4,9,1,1,1
9,4,1,1,1
9,5,1,1,0
5,9,1,1,0
6,9,1,1,1
9,6,1,1,1
3,10,1,1,1
1,10,1,1,0
10,1,1,1,0
10,7,1,1,0
7,10,1,1,0
2,10,1,1,0
10,2,1,1,0
10,3,1,1,0
4,10,1,1,0
10,4,1,1,0
10,5,1,1,1
5,10,1,1,1
6,10,1,1,0
10,6,1,1,0
4,11,1,1,1
1,11,1,1,0
11,1,1,1,0
11,7,1,1,1
7,11,1,1,1
2,11,1,1,0
11,2,1,1,0
3,11,1,1,0
11,3,1,1,0
11,4,1,1,0
11,5,1,1,1
5,11,1,1,1
6,11,1,1,0
11,6,1,1,0
5,12,1,1,1
1,12,1,1,1
12,1,1,1,1
12,7,1,1,0
7,12,1,1,0
2,12,1,1,0
12,2,1,1,0
3,12,1,1,0
12,3,1,1,0
4,12,1,1,1
12,4,1,1,1
12,5,1,1,0
6,12,1,1,0
12,6,1,1,0
6,13,1,1,1
1,13,1,1,1
7,13,1,1,0
13,1,1,1,1
13,7,1,1,0
2,13,1,1,1
13,2,1,1,1
13,3,1,1,0
3,13,1,1,0
4,13,1,1,0
13,4,1,1,0
13,5,1,1,0
5,13,1,1,0
13,6,1,1,0
