source,destination
63,196
50,107
15,30
4,9
25,50
53,151
5,10
67,205
12,25
53,160
70,210
22,44
54,168
57,185
11,23
29,59
52,143
54,177
50,100
74,219
13,26
19,39
50,109
58,186
64,199
3,6
18,37
36,73
53,153
51,128
2,4
20,40
53,162
9,19
26,53
54,170
65,200
52,145
54,179
10,20
43,87
6,13
50,102
75,220
55,180
50,111
27,54
62,195
16,33
34,69
72,214
37,74
61,193
0,0
51,121
53,155
51,130
69,209
52,138
54,172
23,47
41,83
52,147
44,88
50,104
7,14
68,207
50,113
59,189
76,223
30,61
48,97
53,148
51,123
60,190
14,28
32,64
54,165
21,43
1,3
52,140
77,224
42,84
66,203
50,106
50,115
39,78
56,183
28,57
46,93
51,116
49,98
73,217
12,24
51,125
52,133
57,184
52,142
35,71
19,38
50,108
64,198
71,213
51,118
5,11
51,127
26,52
33,67
52,135
52,144
17,34
50,101
62,194
34,68
40,81
3,7
51,120
24,48
51,129
53,157
52,137
69,208
41,82
47,95
52,146
10,21
54,174
31,62
55,181
38,77
76,222
48,96
4,8
37,75
51,122
51,131
53,150
67,204
21,42
1,2
45,91
52,139
8,17
53,159
54,167
11,22
29,58
44,89
54,176
56,182
74,218
28,56
46,92
63,197
15,31
51,124
18,36
36,72
60,191
25,51
32,65
52,132
53,152
53,161
52,141
35,70
70,211
9,18
42,85
22,45
54,169
54,178
43,86
6,12
39,79
13,27
50,110
71,212
51,117
16,32
49,99
58,187
51,126
61,192
53,154
33,66
52,134
53,163
2,5
20,41
54,171
23,46
65,201
68,206
50,103
40,80
75,221
50,112
27,55
51,119
59,188
30,60
72,215
0,1
52,136
53,156
47,94
54,164
17,35
54,173
66,202
38,76
50,105
7,15
50,114
24,49
53,149
73,216
45,90
53,158
8,16
14,29
54,166
54,175
77,225
31,63
