source,destination,type_pre_eff,type_eff_eff,label
4,18,1,1,0
9,18,1,0,0
9,15,1,0,0
6,15,1,1,0
8,12,1,0,1
0,12,1,1,1
1,11,1,1,0
8,11,1,0,0
2,10,1,1,0
8,10,1,0,0
4,7,1,1,0
7,4,1,1,0
7,5,1,1,0
5,7,1,1,0
6,7,1,1,0
7,6,1,1,0
3,0,1,1,1
0,3,1,1,1
1,3,1,1,0
3,1,1,1,0
2,3,1,1,0
3,2,1,1,0
18,4,0,1,0
18,7,0,1,0
7,18,1,1,0
15,6,0,1,0
15,7,0,1,0
7,15,1,1,0
3,12,1,1,1
12,3,0,1,1
12,0,0,1,1
3,11,1,1,0
11,1,0,1,0
11,3,0,1,0
3,10,1,1,0
10,2,0,1,0
10,3,0,1,0
4,19,1,0,0
9,19,1,0,0
18,19,1,0,0
15,19,1,0,0
6,19,1,0,0
15,17,1,0,0
9,17,1,0,0
6,17,1,0,0
15,16,1,0,0
9,16,1,0,0
6,16,1,0,0
12,19,1,0,1
8,19,1,0,1
0,19,1,0,1
8,17,1,0,1
12,17,1,0,1
0,17,1,0,1
10,17,1,0,0
2,17,1,0,0
8,16,1,0,1
12,16,1,0,1
0,16,1,0,1
10,16,1,0,0
2,16,1,0,0
12,14,1,0,1
8,14,1,0,1
0,14,1,0,1
1,14,1,0,0
11,14,1,0,0
10,14,1,0,0
2,14,1,0,0
8,13,1,0,1
12,13,1,0,1
0,13,1,0,1
1,13,1,0,0
11,13,1,0,0
10,13,1,0,0
2,13,1,0,0
