source,destination,type_pre_eff,type_eff_eff,label
14,21,True,False,False
9,21,True,True,False
10,20,True,True,False
14,20,True,False,False
4,19,True,True,False
13,19,True,False,False
5,18,True,True,False
13,18,True,False,False
13,17,True,False,True
6,17,True,True,True
12,16,True,False,False
0,16,True,True,False
1,15,True,True,False
12,15,True,False,False
8,11,True,True,False
11,8,True,True,False
11,9,True,True,False
9,11,True,True,False
11,10,True,True,False
10,11,True,True,False
4,7,True,True,False
7,4,True,True,False
7,5,True,True,False
5,7,True,True,False
6,7,True,True,True
7,6,True,True,True
3,0,True,True,False
0,3,True,True,False
1,3,True,True,False
3,1,True,True,False
2,3,True,True,False
3,2,True,True,False
21,9,False,True,False
21,11,False,True,False
11,21,True,True,False
11,20,True,True,False
20,11,False,True,False
20,10,False,True,False
19,4,False,True,False
19,7,False,True,False
7,19,True,True,False
18,5,False,True,False
18,7,False,True,False
7,18,True,True,False
17,6,False,True,True
17,7,False,True,True
7,17,True,True,True
3,16,True,True,False
16,0,False,True,False
16,3,False,True,False
3,15,True,True,False
15,1,False,True,False
15,3,False,True,False
9,26,True,False,False
14,26,True,False,False
21,26,True,False,False
9,25,True,False,False
14,25,True,False,False
21,25,True,False,False
20,25,True,False,False
10,25,True,False,False
9,24,True,False,False
21,24,True,False,False
14,24,True,False,False
20,24,True,False,False
10,24,True,False,False
9,23,True,False,False
14,23,True,False,False
21,23,True,False,False
9,22,True,False,False
21,22,True,False,False
14,22,True,False,False
13,26,True,False,True
4,26,True,False,False
19,26,True,False,False
18,26,True,False,False
5,26,True,False,False
17,26,True,False,True
6,26,True,False,True
13,25,True,False,True
4,25,True,False,False
19,25,True,False,False
17,25,True,False,True
6,25,True,False,True
4,24,True,False,False
13,24,True,False,True
19,24,True,False,False
17,24,True,False,True
6,24,True,False,True
13,23,True,False,True
4,23,True,False,False
19,23,True,False,False
18,23,True,False,False
5,23,True,False,False
17,23,True,False,True
6,23,True,False,True
4,22,True,False,False
13,22,True,False,True
19,22,True,False,False
18,22,True,False,False
5,22,True,False,False
17,22,True,False,True
6,22,True,False,True
12,26,True,False,False
16,26,True,False,False
0,26,True,False,False
1,26,True,False,False
15,26,True,False,False
0,23,True,False,False
16,23,True,False,False
12,23,True,False,False
1,23,True,False,False
15,23,True,False,False
12,22,True,False,False
16,22,True,False,False
0,22,True,False,False
1,22,True,False,False
15,22,True,False,False
