source,destination
44,91
50,107
15,30
4,9
67,141
25,50
73,154
5,10
12,25
57,121
22,44
11,23
29,59
74,155
13,26
19,39
64,135
71,150
3,6
18,37
36,73
48,102
45,94
2,4
20,40
9,19
26,53
54,115
78,164
10,20
43,87
6,13
62,131
27,54
58,124
16,33
34,69
46,98
61,129
79,165
37,74
0,0
45,96
69,145
65,138
23,47
41,83
68,143
44,88
75,158
7,14
55,118
59,125
76,159
72,152
30,61
49,105
14,28
32,64
21,43
1,3
66,139
42,84
53,114
44,90
50,106
56,119
39,78
63,134
28,57
73,153
12,24
60,128
70,148
77,162
35,71
47,100
44,92
19,38
71,149
51,109
5,11
26,52
57,122
33,67
78,163
17,34
34,68
64,136
40,81
3,7
48,103
24,48
41,82
10,21
55,117
31,62
62,132
38,77
46,99
4,8
37,75
52,112
49,104
21,42
69,146
1,2
8,17
53,113
11,22
29,58
44,89
63,133
28,56
76,160
15,31
60,127
18,36
36,72
67,142
25,51
32,65
70,147
45,93
35,70
9,18
42,85
22,45
43,86
56,120
6,12
39,79
74,156
13,27
51,108
58,123
16,32
33,66
45,95
2,5
20,41
47,101
65,137
23,46
54,116
75,157
40,80
51,110
27,55
72,151
30,60
61,130
79,166
0,1
45,97
17,35
38,76
68,144
7,15
52,111
59,126
24,49
8,16
14,29
77,161
66,140
31,63
