source,destination
52,104
15,30
59,119
4,9
25,50
62,154
5,10
65,171
12,25
63,162
68,176
64,169
22,44
11,23
29,59
50,100
72,185
13,26
19,39
59,121
3,6
18,37
36,73
62,156
57,114
2,4
20,40
63,164
9,19
26,53
10,20
43,87
6,13
69,179
27,54
59,123
16,33
34,69
62,149
37,74
0,0
60,133
63,166
54,108
76,193
23,47
41,83
44,88
67,175
7,14
58,117
70,180
59,125
62,151
30,61
48,97
63,159
74,189
60,135
14,28
32,64
21,43
1,3
61,143
42,84
55,111
59,118
39,78
28,57
46,93
59,127
62,153
65,170
49,98
12,24
60,128
63,161
60,137
75,190
61,145
35,71
53,107
72,184
56,112
19,38
59,120
62,155
5,11
60,130
63,163
68,177
26,52
61,138
33,67
61,147
17,34
50,101
34,68
51,102
40,81
62,148
3,7
77,194
66,173
24,48
57,115
60,132
63,165
61,140
41,82
47,95
10,21
67,174
73,187
31,62
38,77
48,96
4,8
37,75
63,158
74,188
60,134
21,42
1,2
45,91
61,142
8,17
64,168
55,110
71,183
11,22
29,58
44,89
28,56
46,92
52,105
15,31
18,36
36,72
60,136
25,51
32,65
61,144
35,70
53,106
9,18
42,85
22,45
43,86
6,12
39,79
13,27
69,178
59,122
16,32
49,99
60,129
62,157
75,191
33,66
61,146
2,5
20,41
76,192
23,46
56,113
40,80
58,116
27,55
59,124
66,172
60,131
62,150
30,60
0,1
61,139
47,94
63,167
54,109
17,35
73,186
38,76
51,103
7,15
70,181
77,195
59,126
24,49
62,152
45,90
61,141
8,16
63,160
14,29
71,182
31,63
