source,destination
61,162
52,104
15,30
4,9
25,50
5,10
12,25
62,163
68,176
22,44
58,150
57,130
11,23
29,59
57,139
50,100
13,26
19,39
69,177
3,6
18,37
36,73
2,4
20,40
9,19
26,53
58,152
57,132
10,20
43,87
57,141
6,13
67,173
27,54
56,124
16,33
34,69
37,74
0,0
63,166
58,145
54,108
58,154
23,47
41,83
57,134
60,160
44,88
7,14
56,117
70,180
56,126
30,61
48,97
14,28
32,64
21,43
57,127
1,3
58,147
58,156
57,136
42,84
55,111
61,161
56,119
39,78
28,57
46,93
65,170
49,98
12,24
68,175
58,149
57,129
35,71
53,107
59,157
72,184
56,112
19,38
56,121
5,11
66,171
58,142
26,52
33,67
58,151
17,34
50,101
56,114
56,123
34,68
51,102
40,81
3,7
24,48
63,165
58,144
58,153
41,82
47,95
10,21
71,181
67,174
56,116
31,62
38,77
56,125
70,179
48,96
4,8
37,75
21,42
58,146
1,2
45,91
8,17
58,155
64,168
55,110
11,22
29,58
44,89
57,138
56,118
28,56
46,92
52,105
15,31
65,169
18,36
36,72
25,51
32,65
58,148
62,164
35,70
53,106
9,18
42,85
22,45
72,183
57,131
57,140
43,86
56,120
6,12
39,79
13,27
69,178
16,32
49,99
33,66
2,5
20,41
59,158
23,46
56,113
57,133
60,159
56,122
40,80
27,55
66,172
30,60
58,143
0,1
47,94
54,109
17,35
57,135
56,115
38,76
51,103
7,15
24,49
45,90
8,16
14,29
64,167
71,182
57,128
57,137
31,63
