source,destination
15,30
4,9
28,58
34,74
25,50
30,64
5,10
37,79
12,25
22,44
11,23
41,88
13,26
44,93
19,39
28,60
3,6
18,37
48,102
2,4
20,40
9,19
26,53
32,69
10,20
42,89
6,13
38,82
27,54
16,33
39,83
46,98
0,0
45,96
33,70
23,47
29,63
35,76
7,14
27,56
36,77
14,28
21,43
1,3
33,72
43,91
34,73
40,86
12,24
41,87
47,100
19,38
31,67
28,59
48,101
5,11
37,80
26,52
32,68
17,34
44,94
28,61
3,7
46,97
24,48
35,75
10,21
42,90
39,84
4,8
21,42
1,2
33,71
8,17
11,22
40,85
15,31
18,36
25,51
30,65
9,18
47,99
22,45
31,66
6,12
38,81
13,27
16,32
45,95
2,5
20,41
23,46
29,62
27,55
0,1
17,35
7,15
27,57
24,49
36,78
8,16
14,29
43,92
