source,destination
52,104
77,188
15,30
59,119
4,9
72,146
80,193
72,155
25,50
5,10
12,25
73,163
22,44
66,133
11,23
29,59
50,100
13,26
19,39
78,189
67,134
72,148
3,6
18,37
36,73
74,176
57,114
73,165
2,4
20,40
9,19
26,53
63,127
10,20
43,87
6,13
64,128
27,54
71,143
16,33
34,69
72,150
37,74
70,141
0,0
73,158
74,178
73,167
83,199
54,108
23,47
41,83
44,88
62,124
7,14
58,117
61,122
72,152
74,171
30,61
48,97
74,180
73,160
69,138
76,186
14,28
32,64
65,131
21,43
1,3
68,136
42,84
55,111
59,118
39,78
72,145
28,57
46,93
74,173
49,98
74,182
12,24
73,162
66,132
35,71
53,107
56,112
81,196
19,38
74,175
60,121
5,11
75,183
26,52
33,67
79,192
17,34
50,101
82,197
71,142
34,68
51,102
40,81
3,7
74,177
24,48
57,115
41,82
73,169
47,95
10,21
31,62
64,129
38,77
74,170
77,187
48,96
84,202
4,8
37,75
74,179
72,154
83,200
21,42
1,2
45,91
8,17
55,110
11,22
29,58
44,89
62,125
28,56
46,92
52,105
74,172
15,31
72,147
74,181
80,194
18,36
36,72
69,139
25,51
32,65
72,156
73,164
35,70
53,106
9,18
42,85
22,45
81,195
63,126
43,86
6,12
39,79
13,27
74,174
60,120
78,190
16,32
49,99
67,135
72,149
70,140
73,157
33,66
73,166
2,5
20,41
79,191
23,46
56,113
40,80
58,116
27,55
72,151
75,184
30,60
73,159
0,1
73,168
76,185
47,94
65,130
54,109
17,35
82,198
38,76
51,103
7,15
84,201
72,144
61,123
24,49
72,153
73,161
45,90
8,16
14,29
68,137
31,63
