source,destination
89,178
111,245
52,104
103,207
15,30
59,119
111,254
4,9
112,265
112,274
124,303
106,212
25,50
93,187
5,10
12,25
77,154
110,221
22,44
66,133
11,23
29,59
110,230
50,100
83,167
13,26
112,267
19,39
111,247
104,208
112,276
67,134
73,147
3,6
18,37
36,73
121,297
57,114
90,181
2,4
20,40
122,298
9,19
26,53
110,223
74,148
63,127
10,20
43,87
80,161
6,13
111,240
112,260
112,269
64,128
97,195
27,54
71,143
112,278
16,33
34,69
118,291
81,162
37,74
70,141
0,0
88,177
109,218
54,108
78,157
119,292
23,47
41,83
44,88
62,124
7,14
58,117
95,191
112,262
112,271
116,287
61,122
79,158
85,171
30,61
48,97
115,285
69,138
102,205
14,28
32,64
65,131
21,43
117,288
1,3
123,301
68,136
86,172
42,84
75,151
55,111
112,264
59,118
76,152
39,78
72,145
110,239
28,57
46,93
112,273
113,281
124,302
93,186
111,256
49,98
82,165
12,24
100,201
114,282
66,132
84,168
35,71
53,107
120,295
56,112
89,179
19,38
107,215
110,232
112,266
73,146
91,182
111,249
60,121
5,11
111,258
26,52
77,155
33,67
80,160
98,196
87,175
17,34
50,101
105,211
110,225
110,234
108,216
71,142
34,68
51,102
111,242
40,81
118,290
3,7
111,251
125,305
94,189
24,48
57,115
122,299
78,156
96,192
41,82
47,95
10,21
110,227
112,261
101,203
31,62
64,129
110,236
38,77
116,286
111,244
85,170
103,206
48,96
92,185
4,8
37,75
111,253
86,173
109,219
21,42
1,2
45,91
123,300
8,17
110,220
55,110
99,199
11,22
29,58
44,89
62,125
110,229
110,238
83,166
28,56
46,92
111,246
52,105
15,31
112,275
111,255
100,200
106,213
18,36
36,72
69,139
25,51
32,65
121,296
90,180
35,70
53,106
9,18
42,85
110,222
22,45
110,237
107,214
110,231
63,126
43,86
76,153
6,12
39,79
13,27
112,268
111,248
97,194
60,120
104,209
16,32
49,99
67,135
111,257
112,277
114,283
70,140
88,176
33,66
84,169
2,5
20,41
87,174
105,210
110,224
23,46
56,113
74,149
110,233
95,190
111,241
40,80
58,116
91,183
111,250
112,270
27,55
125,304
112,279
111,259
94,188
30,60
81,163
115,284
0,1
102,204
47,94
65,130
98,197
54,109
17,35
110,226
119,293
101,202
110,235
75,150
108,217
38,76
51,103
111,243
7,15
112,263
112,272
92,184
111,252
72,144
61,123
79,159
24,49
113,280
82,164
45,90
96,193
8,16
14,29
117,289
99,198
110,228
68,137
120,294
31,63
