source,destination
15,30
4,9
25,50
5,10
12,25
30,73
22,44
11,23
29,59
29,68
32,85
13,26
19,39
35,90
3,6
18,37
30,75
2,4
20,40
9,19
26,53
29,61
10,20
6,13
33,86
27,54
16,33
0,0
30,77
23,47
29,63
7,14
30,70
34,89
14,28
21,43
37,94
1,3
28,57
31,83
12,24
32,84
19,38
5,11
26,52
36,93
17,34
3,7
24,48
30,79
10,21
33,87
29,65
4,8
21,42
1,2
30,72
8,17
30,81
11,22
29,58
29,67
28,56
15,31
31,82
18,36
25,51
30,74
9,18
22,45
29,60
29,69
6,12
13,27
35,91
16,32
30,76
2,5
20,41
36,92
23,46
29,62
27,55
0,1
34,88
30,78
17,35
29,64
7,15
24,49
30,71
8,16
14,29
30,80
37,95
29,66
