0:calibrate rover0 camera0 objective4 waypoint2
1:calibrate rover1 camera1 objective3 waypoint1
2:calibrate rover1 camera1 objective3 waypoint2
3:calibrate rover1 camera2 objective3 waypoint1
4:calibrate rover1 camera2 objective3 waypoint2
5:calibrate rover1 camera3 objective0 waypoint4
6:calibrate rover1 camera4 objective2 waypoint4
7:communicate_image_data rover0 general objective0 colour waypoint0 waypoint1
8:communicate_image_data rover0 general objective0 colour waypoint2 waypoint1
9:communicate_image_data rover0 general objective0 colour waypoint4 waypoint1
10:communicate_image_data rover0 general objective0 high_res waypoint0 waypoint1
11:communicate_image_data rover0 general objective0 high_res waypoint2 waypoint1
12:communicate_image_data rover0 general objective0 high_res waypoint4 waypoint1
13:communicate_image_data rover0 general objective0 low_res waypoint0 waypoint1
14:communicate_image_data rover0 general objective0 low_res waypoint2 waypoint1
15:communicate_image_data rover0 general objective0 low_res waypoint4 waypoint1
16:communicate_image_data rover0 general objective1 colour waypoint0 waypoint1
17:communicate_image_data rover0 general objective1 colour waypoint2 waypoint1
18:communicate_image_data rover0 general objective1 colour waypoint4 waypoint1
19:communicate_image_data rover0 general objective1 high_res waypoint0 waypoint1
20:communicate_image_data rover0 general objective1 high_res waypoint2 waypoint1
21:communicate_image_data rover0 general objective1 high_res waypoint4 waypoint1
22:communicate_image_data rover0 general objective1 low_res waypoint0 waypoint1
23:communicate_image_data rover0 general objective1 low_res waypoint2 waypoint1
24:communicate_image_data rover0 general objective1 low_res waypoint4 waypoint1
25:communicate_image_data rover0 general objective2 colour waypoint0 waypoint1
26:communicate_image_data rover0 general objective2 colour waypoint2 waypoint1
27:communicate_image_data rover0 general objective2 colour waypoint4 waypoint1
28:communicate_image_data rover0 general objective2 high_res waypoint0 waypoint1
29:communicate_image_data rover0 general objective2 high_res waypoint2 waypoint1
30:communicate_image_data rover0 general objective2 high_res waypoint4 waypoint1
31:communicate_image_data rover0 general objective2 low_res waypoint0 waypoint1
32:communicate_image_data rover0 general objective2 low_res waypoint2 waypoint1
33:communicate_image_data rover0 general objective2 low_res waypoint4 waypoint1
34:communicate_image_data rover0 general objective3 colour waypoint0 waypoint1
35:communicate_image_data rover0 general objective3 colour waypoint2 waypoint1
36:communicate_image_data rover0 general objective3 colour waypoint4 waypoint1
37:communicate_image_data rover0 general objective3 high_res waypoint0 waypoint1
38:communicate_image_data rover0 general objective3 high_res waypoint2 waypoint1
39:communicate_image_data rover0 general objective3 high_res waypoint4 waypoint1
40:communicate_image_data rover0 general objective3 low_res waypoint0 waypoint1
41:communicate_image_data rover0 general objective3 low_res waypoint2 waypoint1
42:communicate_image_data rover0 general objective3 low_res waypoint4 waypoint1
43:communicate_image_data rover0 general objective4 colour waypoint0 waypoint1
44:communicate_image_data rover0 general objective4 colour waypoint2 waypoint1
45:communicate_image_data rover0 general objective4 colour waypoint4 waypoint1
46:communicate_image_data rover0 general objective4 high_res waypoint0 waypoint1
47:communicate_image_data rover0 general objective4 high_res waypoint2 waypoint1
48:communicate_image_data rover0 general objective4 high_res waypoint4 waypoint1
49:communicate_image_data rover0 general objective4 low_res waypoint0 waypoint1
50:communicate_image_data rover0 general objective4 low_res waypoint2 waypoint1
51:communicate_image_data rover0 general objective4 low_res waypoint4 waypoint1
