source,destination,type_pre_eff,type_eff_eff,label
7,20,True,True,True
12,20,True,False,True
12,18,True,False,True
8,18,True,True,True
11,17,True,False,False
3,17,True,True,False
4,16,True,True,True
11,16,True,False,True
11,15,True,False,True
5,15,True,True,True
10,14,True,False,True
0,14,True,True,True
1,13,True,True,True
10,13,True,False,True
9,7,True,True,True
7,9,True,True,True
9,8,True,True,True
8,9,True,True,True
6,3,True,True,False
3,6,True,True,False
4,6,True,True,True
6,4,True,True,True
6,5,True,True,True
5,6,True,True,True
2,0,True,True,True
0,2,True,True,True
2,1,True,True,True
1,2,True,True,True
20,7,False,True,True
20,9,False,True,True
9,20,True,True,True
18,8,False,True,True
18,9,False,True,True
9,18,True,True,True
6,17,True,True,False
17,6,False,True,False
17,3,False,True,False
6,16,True,True,True
16,6,False,True,True
16,4,False,True,True
6,15,True,True,True
15,6,False,True,True
15,5,False,True,True
2,14,True,True,True
14,2,False,True,True
14,0,False,True,True
2,13,True,True,True
13,2,False,True,True
13,1,False,True,True
18,19,True,False,True
12,19,True,False,True
8,19,True,False,True
12,24,True,False,True
20,24,True,False,True
7,24,True,False,True
12,23,True,False,True
20,23,True,False,True
7,23,True,False,True
20,22,True,False,True
12,22,True,False,True
7,22,True,False,True
18,22,True,False,True
8,22,True,False,True
12,21,True,False,True
20,21,True,False,True
7,21,True,False,True
4,19,True,False,True
11,19,True,False,True
16,19,True,False,True
15,19,True,False,True
5,19,True,False,True
17,22,True,False,False
3,22,True,False,False
11,22,True,False,False
0,24,True,False,True
10,24,True,False,True
14,24,True,False,True
1,24,True,False,True
13,24,True,False,True
0,23,True,False,True
10,23,True,False,True
14,23,True,False,True
1,23,True,False,True
13,23,True,False,True
0,21,True,False,True
10,21,True,False,True
14,21,True,False,True
1,21,True,False,True
13,21,True,False,True
