source,destination,type_pre_eff,type_eff_eff,label
2,23,False,True,True
2,13,False,True,True
23,2,False,True,True
23,13,False,True,True
13,2,True,True,True
13,23,True,True,True
16,5,False,True,True
5,16,True,True,True
6,17,True,True,True
17,6,False,True,True
21,1,False,True,True
21,11,False,True,True
1,21,False,True,True
1,11,False,True,True
11,21,True,True,True
11,1,True,True,True
0,12,False,True,True
0,22,False,True,True
12,0,True,True,True
12,22,True,True,True
22,0,False,True,True
22,12,False,True,True
8,4,True,True,True
8,18,True,True,True
4,8,False,True,True
4,18,False,True,True
18,8,False,True,True
18,4,False,True,True
19,3,False,True,True
19,9,False,True,True
3,19,False,True,True
3,9,False,True,True
9,19,True,True,True
9,3,True,True,True
20,10,False,True,True
10,20,True,True,True
59,15,True,True,True
59,24,True,True,True
59,110,True,True,True
76,15,True,True,True
76,24,True,True,True
76,110,True,True,True
15,24,True,True,True
15,110,True,True,True
24,15,False,True,True
24,110,False,True,True
110,15,True,True,True
110,24,True,True,True
59,50,True,True,True
59,49,True,True,True
76,50,True,True,True
76,49,True,True,True
50,49,False,True,True
50,110,False,True,True
49,50,True,True,True
49,110,True,True,True
110,50,True,True,True
110,49,True,True,True
59,16,True,True,True
59,25,True,True,True
76,16,True,True,True
76,25,True,True,True
16,25,True,True,True
16,110,True,True,True
25,16,False,True,True
25,110,False,True,True
110,16,True,True,True
110,25,True,True,True
59,52,True,True,True
59,51,True,True,True
76,52,True,True,True
76,51,True,True,True
52,51,False,True,True
52,110,False,True,True
51,52,True,True,True
51,110,True,True,True
110,52,True,True,True
110,51,True,True,True
59,26,True,True,True
59,17,True,True,True
76,26,True,True,True
76,17,True,True,True
26,17,False,True,True
26,110,False,True,True
17,26,True,True,True
17,110,True,True,True
110,26,True,True,True
110,17,True,True,True
59,54,True,True,False
59,53,True,True,False
76,54,True,True,False
76,53,True,True,False
54,53,False,True,False
54,110,False,True,False
53,54,True,True,False
53,110,True,True,False
110,54,True,True,False
110,53,True,True,False
59,32,True,True,True
59,23,True,True,True
76,32,True,True,True
76,23,True,True,True
32,23,False,True,True
32,110,False,True,True
23,32,True,True,True
23,110,True,True,True
110,32,True,True,True
110,23,True,True,True
59,21,True,True,True
59,30,True,True,True
76,21,True,True,True
76,30,True,True,True
21,30,True,True,True
21,110,True,True,True
30,21,False,True,True
30,110,False,True,True
110,21,True,True,True
110,30,True,True,True
59,31,True,True,True
59,22,True,True,True
76,31,True,True,True
76,22,True,True,True
31,22,False,True,True
31,110,False,True,True
22,31,True,True,True
22,110,True,True,True
110,31,True,True,True
110,22,True,True,True
59,56,True,True,True
59,55,True,True,True
76,56,True,True,True
76,55,True,True,True
56,55,False,True,True
56,110,False,True,True
55,56,True,True,True
55,110,True,True,True
110,56,True,True,True
110,55,True,True,True
59,27,True,True,True
59,18,True,True,True
76,27,True,True,True
76,18,True,True,True
27,18,False,True,True
27,110,False,True,True
18,27,True,True,True
18,110,True,True,True
110,27,True,True,True
110,18,True,True,True
59,28,True,True,True
59,19,True,True,True
76,28,True,True,True
76,19,True,True,True
28,19,False,True,True
28,110,False,True,True
19,28,True,True,True
19,110,True,True,True
110,28,True,True,True
110,19,True,True,True
59,57,True,True,True
59,58,True,True,True
76,57,True,True,True
76,58,True,True,True
57,58,True,True,True
57,110,True,True,True
58,57,False,True,True
58,110,False,True,True
110,57,True,True,True
110,58,True,True,True
59,20,True,True,True
59,29,True,True,True
76,20,True,True,True
76,29,True,True,True
20,29,True,True,True
20,110,True,True,True
29,20,False,True,True
29,110,False,True,True
110,20,True,True,True
110,29,True,True,True
110,76,True,True,True
110,59,True,True,True
76,59,True,True,True
59,76,True,True,True
15,76,True,True,False
15,59,True,True,False
24,76,False,True,False
24,59,False,True,False
50,76,False,True,False
50,59,False,True,False
49,76,True,True,False
49,59,True,True,False
16,76,True,True,False
16,59,True,True,False
25,76,False,True,False
25,59,False,True,False
52,76,False,True,False
52,59,False,True,False
51,76,True,True,False
51,59,True,True,False
17,76,True,True,True
17,59,True,True,True
26,76,False,True,True
26,59,False,True,True
54,76,False,True,False
54,59,False,True,False
53,76,True,True,False
53,59,True,True,False
23,76,True,True,False
23,59,True,True,False
32,76,False,True,False
32,59,False,True,False
21,76,True,True,False
21,59,True,True,False
30,76,False,True,False
30,59,False,True,False
31,76,False,True,False
31,59,False,True,False
22,76,True,True,False
22,59,True,True,False
56,76,False,True,False
56,59,False,True,False
55,76,True,True,False
55,59,True,True,False
18,76,True,True,False
18,59,True,True,False
27,76,False,True,False
27,59,False,True,False
19,76,True,True,False
19,59,True,True,False
28,76,False,True,False
28,59,False,True,False
58,76,False,True,False
58,59,False,True,False
57,76,True,True,False
57,59,True,True,False
20,76,True,True,False
20,59,True,True,False
29,76,False,True,False
29,59,False,True,False
93,78,False,True,True
93,62,False,True,True
93,101,False,True,True
93,63,False,True,True
93,60,False,True,True
93,109,False,True,True
93,24,False,True,True
93,99,False,True,True
93,13,False,True,True
93,64,False,True,True
93,71,False,True,True
