0:calibrate satellite0 instrument0 star1
1:calibrate satellite1 instrument1 groundstation0
2:calibrate satellite1 instrument1 groundstation5
3:calibrate satellite1 instrument1 groundstation8
4:switch_off instrument0 satellite0
5:switch_off instrument1 satellite1
6:switch_on instrument0 satellite0
7:switch_on instrument1 satellite1
8:take_image satellite0 groundstation0 instrument0 infrared1
9:take_image satellite0 groundstation0 instrument0 spectrograph2
10:take_image satellite0 groundstation0 instrument0 thermograph0
11:take_image satellite0 groundstation0 instrument0 thermograph4
12:take_image satellite0 groundstation10 instrument0 infrared1
13:take_image satellite0 groundstation10 instrument0 spectrograph2
14:take_image satellite0 groundstation10 instrument0 thermograph0
15:take_image satellite0 groundstation10 instrument0 thermograph4
16:take_image satellite0 groundstation11 instrument0 infrared1
17:take_image satellite0 groundstation11 instrument0 spectrograph2
18:take_image satellite0 groundstation11 instrument0 thermograph0
19:take_image satellite0 groundstation11 instrument0 thermograph4
20:take_image satellite0 groundstation2 instrument0 infrared1
21:take_image satellite0 groundstation2 instrument0 spectrograph2
22:take_image satellite0 groundstation2 instrument0 thermograph0
23:take_image satellite0 groundstation2 instrument0 thermograph4
24:take_image satellite0 groundstation5 instrument0 infrared1
25:take_image satellite0 groundstation5 instrument0 spectrograph2
26:take_image satellite0 groundstation5 instrument0 thermograph0
27:take_image satellite0 groundstation5 instrument0 thermograph4
28:take_image satellite0 groundstation7 instrument0 infrared1
29:take_image satellite0 groundstation7 instrument0 spectrograph2
30:take_image satellite0 groundstation7 instrument0 thermograph0
31:take_image satellite0 groundstation7 instrument0 thermograph4
32:take_image satellite0 groundstation8 instrument0 infrared1
33:take_image satellite0 groundstation8 instrument0 spectrograph2
34:take_image satellite0 groundstation8 instrument0 thermograph0
35:take_image satellite0 groundstation8 instrument0 thermograph4
36:take_image satellite0 groundstation9 instrument0 infrared1
37:take_image satellite0 groundstation9 instrument0 spectrograph2
38:take_image satellite0 groundstation9 instrument0 thermograph0
39:take_image satellite0 groundstation9 instrument0 thermograph4
40:take_image satellite0 phenomenon13 instrument0 infrared1
41:take_image satellite0 phenomenon13 instrument0 spectrograph2
42:take_image satellite0 phenomenon13 instrument0 thermograph0
43:take_image satellite0 phenomenon13 instrument0 thermograph4
44:take_image satellite0 phenomenon15 instrument0 infrared1
45:take_image satellite0 phenomenon15 instrument0 spectrograph2
46:take_image satellite0 phenomenon15 instrument0 thermograph0
47:take_image satellite0 phenomenon15 instrument0 thermograph4
48:take_image satellite0 phenomenon18 instrument0 infrared1
49:take_image satellite0 phenomenon18 instrument0 spectrograph2
50:take_image satellite0 phenomenon18 instrument0 thermograph0
51:take_image satellite0 phenomenon18 instrument0 thermograph4
52:take_image satellite0 planet16 instrument0 infrared1
53:take_image satellite0 planet16 instrument0 spectrograph2
54:take_image satellite0 planet16 instrument0 thermograph0
55:take_image satellite0 planet16 instrument0 thermograph4
56:take_image satellite0 planet17 instrument0 infrared1
57:take_image satellite0 planet17 instrument0 spectrograph2
58:take_image satellite0 planet17 instrument0 thermograph0
59:take_image satellite0 planet17 instrument0 thermograph4
60:take_image satellite0 star1 instrument0 infrared1
61:take_image satellite0 star1 instrument0 spectrograph2
62:take_image satellite0 star1 instrument0 thermograph0
63:take_image satellite0 star1 instrument0 thermograph4
64:take_image satellite0 star12 instrument0 infrared1
65:take_image satellite0 star12 instrument0 spectrograph2
66:take_image satellite0 star12 instrument0 thermograph0
67:take_image satellite0 star12 instrument0 thermograph4
68:take_image satellite0 star14 instrument0 infrared1
69:take_image satellite0 star14 instrument0 spectrograph2
70:take_image satellite0 star14 instrument0 thermograph0
71:take_image satellite0 star14 instrument0 thermograph4
72:take_image satellite0 star3 instrument0 infrared1
73:take_image satellite0 star3 instrument0 spectrograph2
74:take_image satellite0 star3 instrument0 thermograph0
75:take_image satellite0 star3 instrument0 thermograph4
76:take_image satellite0 star4 instrument0 infrared1
77:take_image satellite0 star4 instrument0 spectrograph2
78:take_image satellite0 star4 instrument0 thermograph0
79:take_image satellite0 star4 instrument0 thermograph4
80:take_image satellite0 star6 instrument0 infrared1
81:take_image satellite0 star6 instrument0 spectrograph2
82:take_image satellite0 star6 instrument0 thermograph0
