source,destination
52,104
15,30
59,119
4,9
59,128
25,50
5,10
12,25
22,44
60,147
11,23
29,59
50,100
13,26
19,39
59,121
59,130
3,6
18,37
36,73
57,114
64,162
2,4
20,40
9,19
26,53
60,140
60,149
10,20
43,87
61,157
6,13
27,54
59,123
16,33
34,69
59,132
37,74
62,158
0,0
54,108
60,142
23,47
41,83
60,151
44,88
7,14
58,117
59,125
59,134
30,61
48,97
14,28
32,64
21,43
60,144
1,3
60,153
42,84
55,111
59,118
39,78
28,57
46,93
59,127
49,98
12,24
63,161
60,137
60,146
35,71
53,107
60,155
56,112
19,38
59,120
5,11
26,52
60,139
33,67
60,148
61,156
17,34
50,101
34,68
51,102
40,81
3,7
24,48
57,115
60,141
41,82
60,150
47,95
10,21
31,62
38,77
48,96
4,8
37,75
59,136
21,42
60,143
1,2
45,91
8,17
55,110
11,22
29,58
44,89
28,56
46,92
52,105
15,31
59,129
18,36
36,72
25,51
32,65
35,70
53,106
9,18
42,85
22,45
43,86
6,12
39,79
13,27
59,122
16,32
49,99
59,131
60,138
33,66
64,163
2,5
20,41
23,46
56,113
40,80
58,116
27,55
59,124
59,133
30,60
62,159
0,1
47,94
54,109
17,35
60,152
38,76
51,103
7,15
59,126
24,49
59,135
45,90
63,160
8,16
14,29
60,145
60,154
31,63
