source,destination
52,104
15,30
59,119
75,170
4,9
75,179
25,50
81,222
5,10
12,25
76,189
22,44
66,133
76,198
11,23
29,59
74,155
50,100
13,26
19,39
75,172
67,134
79,218
73,147
3,6
18,37
36,73
57,114
76,182
2,4
20,40
77,211
9,19
26,53
76,191
74,148
86,232
63,127
10,20
43,87
6,13
75,165
64,128
27,54
71,143
16,33
34,69
37,74
70,141
0,0
82,225
77,204
76,184
77,213
54,108
76,193
84,228
23,47
41,83
74,150
44,88
62,124
7,14
58,117
83,226
75,167
61,122
30,61
48,97
69,138
76,186
14,28
32,64
65,131
21,43
76,195
1,3
77,206
77,215
68,136
42,84
80,220
55,111
87,235
59,118
39,78
72,145
74,164
28,57
46,93
49,98
77,199
12,24
75,181
77,208
76,188
66,132
78,216
35,71
53,107
56,112
19,38
74,157
73,146
85,230
60,121
75,174
5,11
77,201
77,210
26,52
76,190
33,67
17,34
50,101
71,142
74,159
34,68
51,102
40,81
79,219
3,7
75,176
82,224
24,48
57,115
76,183
77,203
77,212
41,82
47,95
86,233
10,21
74,152
31,62
64,129
38,77
74,161
48,96
75,169
4,8
37,75
75,178
77,205
21,42
77,214
1,2
45,91
84,229
8,17
55,110
76,197
11,22
29,58
44,89
62,125
87,234
74,154
74,163
28,56
46,92
52,105
15,31
75,171
75,180
18,36
36,72
69,139
25,51
32,65
77,207
81,223
35,70
53,106
9,18
42,85
80,221
22,45
63,126
43,86
74,156
6,12
39,79
13,27
60,120
75,173
16,32
49,99
67,135
77,200
77,209
70,140
33,66
78,217
2,5
20,41
76,192
23,46
56,113
74,149
74,158
40,80
58,116
75,166
85,231
27,55
75,175
77,202
30,60
0,1
76,185
47,94
65,130
54,109
76,194
17,35
74,151
38,76
74,160
51,103
83,227
7,15
75,168
72,144
75,177
61,123
24,49
45,90
8,16
76,187
14,29
76,196
68,137
74,153
31,63
74,162
