source,destination
15,30
50,116
4,9
60,181
50,125
25,50
5,10
12,25
53,160
51,135
22,44
54,168
11,23
29,59
52,143
52,152
13,26
19,39
58,177
50,118
61,182
3,6
18,37
36,73
51,128
2,4
20,40
49,110
9,19
26,53
51,137
53,162
65,191
52,145
10,20
43,87
6,13
55,171
27,54
59,178
16,33
34,69
50,120
37,74
0,0
53,155
49,103
63,187
51,130
51,139
23,47
41,83
52,147
44,88
7,14
50,113
50,122
30,61
48,97
49,105
14,28
32,64
51,132
21,43
1,3
52,140
42,84
52,149
50,115
39,78
28,57
46,93
49,98
12,24
49,107
57,175
51,134
52,142
35,71
52,151
19,38
64,189
5,11
49,100
51,127
49,109
26,52
51,136
33,67
53,164
52,144
17,34
52,153
55,170
62,185
34,68
40,81
3,7
49,102
24,48
51,129
49,111
51,138
53,157
41,82
53,166
47,95
52,146
10,21
31,62
63,186
38,77
59,179
48,96
4,8
37,75
60,180
50,124
49,104
51,131
21,42
1,2
45,91
53,159
8,17
52,148
11,22
29,58
44,89
56,173
28,56
46,92
58,176
15,31
50,117
18,36
36,72
49,106
25,51
32,65
57,174
53,161
52,141
35,70
9,18
42,85
65,190
22,45
54,169
43,86
64,188
6,12
39,79
13,27
16,32
49,99
50,119
61,183
51,126
49,108
53,154
33,66
53,163
2,5
20,41
23,46
62,184
40,80
50,112
27,55
50,121
49,101
30,60
0,1
53,156
53,165
47,94
17,35
38,76
7,15
50,114
50,123
24,49
45,90
53,158
8,16
14,29
51,133
53,167
56,172
31,63
52,150
