0:calibrate satellite0 instrument0 star2
1:calibrate satellite1 instrument1 star1
2:calibrate satellite2 instrument2 groundstation4
3:calibrate satellite3 instrument3 groundstation3
4:switch_off instrument0 satellite0
5:switch_off instrument1 satellite1
6:switch_off instrument2 satellite2
7:switch_off instrument3 satellite3
8:switch_on instrument0 satellite0
9:switch_on instrument1 satellite1
10:switch_on instrument2 satellite2
11:switch_on instrument3 satellite3
12:take_image satellite0 groundstation3 instrument0 image1
13:take_image satellite0 groundstation3 instrument0 thermograph2
14:take_image satellite0 groundstation4 instrument0 image1
15:take_image satellite0 groundstation4 instrument0 thermograph2
16:take_image satellite0 phenomenon5 instrument0 image1
17:take_image satellite0 phenomenon5 instrument0 thermograph2
18:take_image satellite0 star0 instrument0 image1
19:take_image satellite0 star0 instrument0 thermograph2
20:take_image satellite0 star1 instrument0 image1
21:take_image satellite0 star1 instrument0 thermograph2
22:take_image satellite0 star2 instrument0 image1
23:take_image satellite0 star2 instrument0 thermograph2
24:take_image satellite1 groundstation3 instrument1 image1
25:take_image satellite1 groundstation4 instrument1 image1
26:take_image satellite1 phenomenon5 instrument1 image1
27:take_image satellite1 star0 instrument1 image1
28:take_image satellite1 star1 instrument1 image1
29:take_image satellite1 star2 instrument1 image1
30:take_image satellite2 groundstation3 instrument2 thermograph3
31:take_image satellite2 groundstation4 instrument2 thermograph3
32:take_image satellite2 phenomenon5 instrument2 thermograph3
33:take_image satellite2 star0 instrument2 thermograph3
34:take_image satellite2 star1 instrument2 thermograph3
35:take_image satellite2 star2 instrument2 thermograph3
36:take_image satellite3 groundstation3 instrument3 thermograph0
37:take_image satellite3 groundstation3 instrument3 thermograph2
38:take_image satellite3 groundstation4 instrument3 thermograph0
39:take_image satellite3 groundstation4 instrument3 thermograph2
40:take_image satellite3 phenomenon5 instrument3 thermograph0
41:take_image satellite3 phenomenon5 instrument3 thermograph2
42:take_image satellite3 star0 instrument3 thermograph0
43:take_image satellite3 star0 instrument3 thermograph2
44:take_image satellite3 star1 instrument3 thermograph0
45:take_image satellite3 star1 instrument3 thermograph2
46:take_image satellite3 star2 instrument3 thermograph0
47:take_image satellite3 star2 instrument3 thermograph2
48:turn_to satellite0 groundstation3 groundstation4
49:turn_to satellite0 groundstation3 phenomenon5
50:turn_to satellite0 groundstation3 star0
51:turn_to satellite0 groundstation3 star1
52:turn_to satellite0 groundstation3 star2
53:turn_to satellite0 groundstation4 groundstation3
54:turn_to satellite0 groundstation4 phenomenon5
55:turn_to satellite0 groundstation4 star0
56:turn_to satellite0 groundstation4 star1
57:turn_to satellite0 groundstation4 star2
58:turn_to satellite0 phenomenon5 groundstation3
59:turn_to satellite0 phenomenon5 groundstation4
60:turn_to satellite0 phenomenon5 star0
61:turn_to satellite0 phenomenon5 star1
62:turn_to satellite0 phenomenon5 star2
63:turn_to satellite0 star0 groundstation3
64:turn_to satellite0 star0 groundstation4
65:turn_to satellite0 star0 phenomenon5
66:turn_to satellite0 star0 star1
67:turn_to satellite0 star0 star2
68:turn_to satellite0 star1 groundstation3
69:turn_to satellite0 star1 groundstation4
70:turn_to satellite0 star1 phenomenon5
71:turn_to satellite0 star1 star0
72:turn_to satellite0 star1 star2
73:turn_to satellite0 star2 groundstation3
74:turn_to satellite0 star2 groundstation4
75:turn_to satellite0 star2 phenomenon5
76:turn_to satellite0 star2 star0
77:turn_to satellite0 star2 star1
78:turn_to satellite1 groundstation3 groundstation4
79:turn_to satellite1 groundstation3 phenomenon5
80:turn_to satellite1 groundstation3 star0
81:turn_to satellite1 groundstation3 star1
82:turn_to satellite1 groundstation3 star2
83:turn_to satellite1 groundstation4 groundstation3
84:turn_to satellite1 groundstation4 phenomenon5
85:turn_to satellite1 groundstation4 star0
86:turn_to satellite1 groundstation4 star1
87:turn_to satellite1 groundstation4 star2
88:turn_to satellite1 phenomenon5 groundstation3
89:turn_to satellite1 phenomenon5 groundstation4
90:turn_to satellite1 phenomenon5 star0
91:turn_to satellite1 phenomenon5 star1
92:turn_to satellite1 phenomenon5 star2
93:turn_to satellite1 star0 groundstation3
94:turn_to satellite1 star0 groundstation4
95:turn_to satellite1 star0 phenomenon5
96:turn_to satellite1 star0 star1
97:turn_to satellite1 star0 star2
98:turn_to satellite1 star1 groundstation3
99:turn_to satellite1 star1 groundstation4
100:turn_to satellite1 star1 phenomenon5
101:turn_to satellite1 star1 star0
102:turn_to satellite1 star1 star2
103:turn_to satellite1 star2 groundstation3
104:turn_to satellite1 star2 groundstation4
105:turn_to satellite1 star2 phenomenon5
106:turn_to satellite1 star2 star0
107:turn_to satellite1 star2 star1
108:turn_to satellite2 groundstation3 groundstation4
109:turn_to satellite2 groundstation3 phenomenon5
110:turn_to satellite2 groundstation3 star0
111:turn_to satellite2 groundstation3 star1
112:turn_to satellite2 groundstation3 star2
113:turn_to satellite2 groundstation4 groundstation3
114:turn_to satellite2 groundstation4 phenomenon5
115:turn_to satellite2 groundstation4 star0
116:turn_to satellite2 groundstation4 star1
117:turn_to satellite2 groundstation4 star2
118:turn_to satellite2 phenomenon5 groundstation3
119:turn_to satellite2 phenomenon5 groundstation4
120:turn_to satellite2 phenomenon5 star0
121:turn_to satellite2 phenomenon5 star1
122:turn_to satellite2 phenomenon5 star2
123:turn_to satellite2 star0 groundstation3
124:turn_to satellite2 star0 groundstation4
125:turn_to satellite2 star0 phenomenon5
126:turn_to satellite2 star0 star1
127:turn_to satellite2 star0 star2
128:turn_to satellite2 star1 groundstation3
129:turn_to satellite2 star1 groundstation4
130:turn_to satellite2 star1 phenomenon5
131:turn_to satellite2 star1 star0
132:turn_to satellite2 star1 star2
133:turn_to satellite2 star2 groundstation3
134:turn_to satellite2 star2 groundstation4
135:turn_to satellite2 star2 phenomenon5
136:turn_to satellite2 star2 star0
137:turn_to satellite2 star2 star1
138:turn_to satellite3 groundstation3 groundstation4
139:turn_to satellite3 groundstation3 phenomenon5
140:turn_to satellite3 groundstation3 star0
141:turn_to satellite3 groundstation3 star1
142:turn_to satellite3 groundstation3 star2
143:turn_to satellite3 groundstation4 groundstation3
144:turn_to satellite3 groundstation4 phenomenon5
145:turn_to satellite3 groundstation4 star0
146:turn_to satellite3 groundstation4 star1
147:turn_to satellite3 groundstation4 star2
148:turn_to satellite3 phenomenon5 groundstation3
149:turn_to satellite3 phenomenon5 groundstation4
150:turn_to satellite3 phenomenon5 star0
151:turn_to satellite3 phenomenon5 star1
152:turn_to satellite3 phenomenon5 star2
153:turn_to satellite3 star0 groundstation3
154:turn_to satellite3 star0 groundstation4
155:turn_to satellite3 star0 phenomenon5
156:turn_to satellite3 star0 star1
157:turn_to satellite3 star0 star2
158:turn_to satellite3 star1 groundstation3
159:turn_to satellite3 star1 groundstation4
160:turn_to satellite3 star1 phenomenon5
161:turn_to satellite3 star1 star0
162:turn_to satellite3 star1 star2
163:turn_to satellite3 star2 groundstation3
164:turn_to satellite3 star2 groundstation4
165:turn_to satellite3 star2 phenomenon5
166:turn_to satellite3 star2 star0
167:turn_to satellite3 star2 star1
