source,destination
24,88
24,97
13,42
19,55
25,105
3,13
27,132
25,114
27,141
2,11
28,149
20,56
26,124
9,35
24,90
10,36
17,51
24,99
7,28
25,107
3,15
16,49
27,134
5,21
26,117
28,151
26,126
8,32
24,92
22,67
7,30
24,101
25,109
0,0
27,136
23,84
15,46
5,23
28,144
26,119
28,153
14,44
26,128
21,59
22,60
24,94
11,39
22,69
25,102
6,27
23,77
25,111
0,2
4,18
23,86
28,146
12,40
18,53
26,121
22,62
24,96
19,54
22,71
25,104
3,12
23,79
1,5
27,143
26,123
24,89
17,50
22,64
22,73
25,106
3,14
23,81
26,116
1,7
26,125
8,31
10,37
22,66
6,24
23,74
23,83
27,138
26,118
2,8
26,127
8,33
28,155
11,38
22,68
6,26
23,76
4,17
23,85
15,47
27,131
25,113
27,140
18,52
26,120
2,10
26,129
28,148
28,157
9,34
22,61
22,70
24,98
23,78
13,43
4,19
23,87
16,48
27,133
25,115
1,4
27,142
5,20
26,122
28,150
20,57
22,63
22,72
24,91
24,100
7,29
23,80
25,108
27,135
1,6
5,22
28,152
21,58
22,65
24,93
23,82
25,110
0,1
27,137
28,145
28,154
14,45
6,25
24,95
23,75
4,16
25,103
27,130
25,112
0,3
27,139
2,9
28,147
12,41
28,156
