index,is_in_good_operators
0,False
1,True
2,False
3,False
4,False
5,False
6,False
7,False
8,False
9,False
10,True
11,False
12,True
13,False
14,True
15,False
16,True
17,False
18,False
19,True
20,False
21,False
22,False
23,True
24,True
25,False
26,True
27,False
28,False
29,False
30,True
31,True
32,False
33,True
34,False
35,False
36,True
37,False
38,False
39,False
40,True
41,True
42,True
43,False
44,True
45,True
46,True
47,False
48,False
49,False
50,False
51,False
52,False
53,False
54,True
55,True
56,True
57,False
