source,destination
52,104
15,30
59,119
4,9
69,193
25,50
5,10
12,25
68,176
22,44
66,133
68,185
11,23
29,59
67,162
66,142
77,218
50,100
13,26
83,231
19,39
69,186
3,6
18,37
36,73
69,195
73,211
57,114
2,4
20,40
68,178
9,19
26,53
66,135
67,164
63,127
10,20
43,87
66,144
6,13
74,212
80,225
64,128
27,54
16,33
34,69
69,188
71,207
37,74
81,226
0,0
68,171
70,205
68,180
54,108
67,157
66,137
23,47
41,83
78,221
67,166
66,146
44,88
62,124
7,14
58,117
61,122
79,222
30,61
48,97
85,235
68,173
14,28
32,64
65,131
21,43
67,150
1,3
68,182
67,159
66,139
69,202
42,84
66,148
55,111
75,215
59,118
39,78
76,216
28,57
46,93
72,209
49,98
12,24
82,229
68,175
67,152
66,132
68,184
84,232
67,161
35,71
53,107
66,141
56,112
19,38
73,210
60,121
5,11
68,168
69,197
68,177
26,52
33,67
66,134
67,154
77,219
67,163
80,224
17,34
50,101
34,68
51,102
71,206
40,81
3,7
69,190
68,170
24,48
57,115
69,199
68,179
67,156
41,82
78,220
47,95
67,165
10,21
31,62
64,129
38,77
48,96
85,234
4,8
37,75
69,192
68,172
69,201
68,181
21,42
1,2
45,91
67,158
8,17
67,167
55,110
11,22
29,58
44,89
62,125
28,56
46,92
83,230
52,105
15,31
69,194
18,36
36,72
68,174
25,51
32,65
67,151
69,203
67,160
35,70
53,106
9,18
42,85
22,45
63,126
66,143
43,86
6,12
39,79
76,217
13,27
60,120
16,32
49,99
69,187
69,196
33,66
67,153
70,204
84,233
2,5
20,41
66,136
23,46
56,113
66,145
74,213
40,80
58,116
27,55
69,189
68,169
30,60
69,198
81,227
0,1
67,155
47,94
65,130
54,109
17,35
66,138
66,147
38,76
75,214
51,103
7,15
61,123
69,191
24,49
72,208
79,223
69,200
45,90
82,228
8,16
14,29
68,183
66,140
31,63
66,149
