source,destination
15,30
4,9
42,121
25,50
5,10
37,79
12,25
39,106
39,115
22,44
11,23
29,59
49,135
13,26
19,39
3,6
18,37
36,73
37,81
2,4
20,40
39,108
9,19
26,53
40,116
10,20
6,13
27,54
16,33
34,69
47,130
37,74
0,0
37,83
39,110
51,139
23,47
7,14
45,126
30,61
38,96
37,76
39,103
37,85
14,28
32,64
39,112
21,43
1,3
28,57
38,89
42,120
38,98
37,78
12,24
39,105
37,87
50,136
46,129
35,71
49,134
19,38
38,91
5,11
38,100
37,80
43,123
26,52
33,67
17,34
34,68
3,7
38,93
41,119
24,48
44,124
51,138
10,21
48,133
31,62
4,8
37,75
38,95
21,42
1,2
8,17
39,114
11,22
29,58
45,127
28,56
38,88
15,31
38,97
18,36
36,72
25,51
32,65
39,107
35,70
9,18
22,45
6,12
13,27
38,90
16,32
38,99
43,122
50,137
33,66
37,82
2,5
20,41
39,109
40,117
23,46
38,92
27,55
38,101
41,118
47,131
30,60
0,1
39,102
37,84
39,111
17,35
48,132
7,15
38,94
24,49
37,77
44,125
39,104
8,16
37,86
14,29
39,113
46,128
31,63
