source,destination
27,105
26,85
29,139
27,114
26,94
28,122
3,13
28,131
2,11
31,166
12,43
32,195
31,175
9,35
27,107
26,87
29,141
27,116
7,28
26,96
19,57
28,124
3,15
5,21
32,188
31,168
31,177
8,32
29,134
25,82
27,109
10,38
26,89
17,53
7,30
28,117
28,126
0,0
5,23
32,190
31,170
24,67
31,179
25,75
8,34
27,102
25,84
27,111
10,40
26,91
30,162
28,119
6,27
29,148
28,128
0,2
4,18
32,183
32,192
31,172
21,61
25,77
27,104
30,155
27,113
30,164
11,41
28,121
3,12
28,130
15,50
32,185
31,165
1,5
32,194
18,55
31,174
25,70
25,79
27,106
30,157
9,37
22,64
27,115
29,143
28,123
3,14
26,98
13,46
28,132
16,51
31,167
32,187
1,7
32,196
25,72
30,150
25,81
20,60
27,108
30,159
29,136
23,65
6,24
29,145
28,125
26,100
32,189
2,8
25,74
8,33
27,101
25,83
30,152
27,110
10,39
30,161
17,54
29,138
28,118
6,26
29,147
26,93
28,127
4,17
32,182
32,191
24,68
2,10
25,76
27,103
30,154
14,48
30,163
29,140
26,86
28,120
26,95
4,19
15,49
32,184
1,4
32,193
5,20
25,69
12,44
25,78
31,176
30,156
9,36
22,63
29,133
11,42
29,142
26,88
7,29
13,45
26,97
19,58
32,186
1,6
5,22
18,56
25,71
31,169
30,149
25,80
20,59
31,178
30,158
29,135
29,144
26,90
7,31
26,99
0,1
16,52
25,73
31,171
30,151
31,180
30,160
29,137
23,66
6,25
27,112
26,92
29,146
4,16
32,181
28,129
0,3
2,9
31,173
30,153
14,47
21,62
