source,destination,type_pre_eff,type_eff_eff,label
2,12,0,1,1
2,39,0,1,1
12,2,1,1,1
12,39,1,1,1
39,2,0,1,1
39,12,0,1,1
4,32,1,1,1
32,4,0,1,1
33,5,0,1,1
5,33,1,1,1
1,10,0,1,1
1,37,0,1,1
10,1,1,1,1
10,37,1,1,1
37,1,0,1,1
37,10,0,1,1
38,11,0,1,1
38,0,0,1,1
11,38,1,1,1
11,0,1,1,1
0,38,0,1,1
0,11,0,1,1
34,7,0,1,1
7,34,1,1,1
8,3,1,1,1
8,35,1,1,1
3,8,0,1,1
3,35,0,1,1
35,8,0,1,1
35,3,0,1,1
36,9,0,1,1
9,36,1,1,1
93,31,1,1,1
93,40,1,1,1
93,111,1,1,1
59,31,1,1,1
59,40,1,1,1
59,111,1,1,1
31,40,1,1,1
31,111,1,1,1
40,31,0,1,1
40,111,0,1,1
111,31,1,1,1
111,40,1,1,1
93,57,1,1,1
93,58,1,1,1
59,57,1,1,1
59,58,1,1,1
57,111,1,1,1
57,58,1,1,1
111,57,1,1,1
111,58,1,1,1
58,57,0,1,1
58,111,0,1,1
93,32,1,1,1
93,41,1,1,1
59,32,1,1,1
59,41,1,1,1
32,111,1,1,1
32,41,1,1,1
111,32,1,1,1
111,41,1,1,1
41,32,0,1,1
41,111,0,1,1
93,50,1,1,1
93,49,1,1,1
59,50,1,1,1
59,49,1,1,1
50,111,0,1,1
50,49,0,1,1
111,50,1,1,1
111,49,1,1,1
49,50,1,1,1
49,111,1,1,1
93,33,1,1,1
93,42,1,1,1
59,33,1,1,1
59,42,1,1,1
33,111,1,1,1
33,42,1,1,1
111,33,1,1,1
111,42,1,1,1
42,33,0,1,1
42,111,0,1,1
93,52,1,1,0
93,51,1,1,0
59,52,1,1,0
59,51,1,1,0
52,111,0,1,0
52,51,0,1,0
111,52,1,1,0
111,51,1,1,0
51,52,1,1,0
51,111,1,1,0
93,48,1,1,1
93,39,1,1,1
59,48,1,1,1
59,39,1,1,1
48,39,0,1,1
48,111,0,1,1
39,48,1,1,1
39,111,1,1,1
111,48,1,1,1
111,39,1,1,1
93,46,1,1,1
93,37,1,1,1
59,46,1,1,1
59,37,1,1,1
111,46,1,1,1
111,37,1,1,1
46,111,0,1,1
46,37,0,1,1
37,111,1,1,1
37,46,1,1,1
93,47,1,1,1
93,38,1,1,1
59,47,1,1,1
59,38,1,1,1
47,111,0,1,1
47,38,0,1,1
111,47,1,1,1
111,38,1,1,1
38,47,1,1,1
38,111,1,1,1
93,54,1,1,1
93,53,1,1,1
59,54,1,1,1
59,53,1,1,1
54,111,0,1,1
54,53,0,1,1
111,54,1,1,1
111,53,1,1,1
53,54,1,1,1
53,111,1,1,1
93,34,1,1,1
93,43,1,1,1
59,34,1,1,1
59,43,1,1,1
34,43,1,1,1
34,111,1,1,1
43,34,0,1,1
43,111,0,1,1
111,34,1,1,1
111,43,1,1,1
93,44,1,1,1
93,35,1,1,1
59,44,1,1,1
59,35,1,1,1
44,111,0,1,1
44,35,0,1,1
111,44,1,1,1
111,35,1,1,1
35,44,1,1,1
35,111,1,1,1
93,56,1,1,1
93,55,1,1,1
59,56,1,1,1
59,55,1,1,1
56,55,0,1,1
56,111,0,1,1
55,56,1,1,1
55,111,1,1,1
111,56,1,1,1
111,55,1,1,1
93,45,1,1,1
93,36,1,1,1
59,45,1,1,1
59,36,1,1,1
45,111,0,1,1
45,36,0,1,1
111,45,1,1,1
111,36,1,1,1
36,45,1,1,1
36,111,1,1,1
111,93,1,1,1
111,59,1,1,1
93,59,1,1,1
59,93,1,1,1
31,93,1,1,0
31,59,1,1,0
40,93,0,1,0
40,59,0,1,0
58,93,0,1,0
58,59,0,1,0
57,93,1,1,0
57,59,1,1,0
32,93,1,1,0
32,59,1,1,0
41,93,0,1,0
41,59,0,1,0
50,93,0,1,0
50,59,0,1,0
49,93,1,1,0
49,59,1,1,0
33,93,1,1,1
33,59,1,1,1
42,93,0,1,1
42,59,0,1,1
52,93,0,1,0
52,59,0,1,0
51,93,1,1,0
51,59,1,1,0
39,93,1,1,0
39,59,1,1,0
48,93,0,1,0
48,59,0,1,0
37,93,1,1,0
37,59,1,1,0
46,93,0,1,0
46,59,0,1,0
38,93,1,1,0
38,59,1,1,0
47,93,0,1,0
47,59,0,1,0
54,93,0,1,0
54,59,0,1,0
53,93,1,1,0
53,59,1,1,0
43,93,0,1,0
43,59,0,1,0
34,93,1,1,0
34,59,1,1,0
