index,is_init,is_goal
0,False,False
1,True,False
2,False,False
3,False,False
4,False,False
5,False,False
6,False,False
7,False,False
8,True,False
9,True,False
10,False,False
11,False,False
12,True,False
13,False,False
14,False,False
15,True,False
16,False,False
17,True,False
18,False,False
19,False,False
20,False,False
21,True,False
22,False,False
23,True,False
24,False,False
25,True,False
26,False,True
27,True,False
28,False,False
29,True,False
30,False,False
31,True,False
32,False,False
33,True,False
34,False,False
35,True,False
36,False,False
37,True,False
38,False,False
39,True,False
40,False,True
41,True,False
42,False,False
43,True,False
44,False,True
45,True,False
46,False,False
47,True,False
48,False,True
49,True,False
50,True,False
51,False,False
52,True,False
53,False,False
54,False,False
55,True,False
56,False,False
57,True,False
58,False,False
59,True,False
60,False,False
61,True,False
62,False,False
63,True,False
64,False,False
65,True,False
66,False,False
67,True,False
68,False,False
69,True,False
70,False,False
71,True,False
72,False,False
73,True,False
74,False,False
75,True,False
76,False,False
77,True,False
78,False,False
79,True,False
80,False,False
81,True,False
82,False,False
83,True,False
