source,destination
15,30
4,9
25,50
5,10
12,25
48,109
22,44
11,23
29,59
13,26
19,39
3,6
18,37
36,73
48,111
2,4
20,40
9,19
26,53
10,20
43,87
6,13
27,54
16,33
34,69
37,74
0,0
48,104
49,112
23,47
41,83
44,88
7,14
30,61
48,106
14,28
32,64
21,43
1,3
42,84
47,98
50,115
39,78
28,57
46,93
51,116
12,24
48,108
35,71
47,100
19,38
5,11
48,110
26,52
33,67
17,34
47,102
34,68
40,81
3,7
48,103
52,119
24,48
41,82
47,95
10,21
31,62
38,77
4,8
37,75
49,113
21,42
1,2
45,91
8,17
47,97
11,22
29,58
44,89
28,56
46,92
15,31
18,36
36,72
25,51
32,65
35,70
9,18
42,85
47,99
22,45
43,86
6,12
39,79
13,27
51,117
16,32
33,66
2,5
20,41
47,101
23,46
40,80
27,55
52,118
30,60
0,1
48,105
47,94
17,35
38,76
7,15
50,114
24,49
45,90
48,107
8,16
14,29
47,96
31,63
