source,destination,type_pre_eff,type_eff_eff,label
10,26,1,1,0
14,26,1,0,0
13,20,1,0,1
6,20,1,1,1
7,19,1,1,0
13,19,1,0,0
5,18,1,1,0
12,18,1,0,0
11,17,1,0,0
0,17,1,1,0
1,16,1,1,0
11,16,1,0,0
2,15,1,1,0
11,15,1,0,0
9,10,1,1,0
10,9,1,1,0
6,8,1,1,1
8,6,1,1,1
8,7,1,1,0
7,8,1,1,0
4,5,1,1,0
5,4,1,1,0
3,0,1,1,0
0,3,1,1,0
1,3,1,1,0
3,1,1,1,0
2,3,1,1,0
3,2,1,1,0
26,10,0,1,0
26,9,0,1,0
9,26,1,1,0
8,20,1,1,1
20,8,0,1,1
20,6,0,1,1
8,19,1,1,0
19,8,0,1,0
19,7,0,1,0
18,4,0,1,0
18,5,0,1,0
4,18,1,1,0
3,17,1,1,0
17,3,0,1,0
17,0,0,1,0
3,16,1,1,0
16,1,0,1,0
16,3,0,1,0
3,15,1,1,0
15,2,0,1,0
15,3,0,1,0
14,28,1,0,0
26,28,1,0,0
10,28,1,0,0
26,27,1,0,0
10,27,1,0,0
14,27,1,0,0
20,25,1,0,1
13,25,1,0,1
6,25,1,0,1
20,28,1,0,1
13,28,1,0,1
6,28,1,0,1
7,28,1,0,0
19,28,1,0,0
20,24,1,0,1
6,24,1,0,1
13,24,1,0,1
20,27,1,0,1
13,27,1,0,1
6,27,1,0,1
7,27,1,0,0
19,27,1,0,0
20,23,1,0,1
13,23,1,0,1
6,23,1,0,1
20,22,1,0,1
6,22,1,0,1
13,22,1,0,1
13,21,1,0,1
20,21,1,0,1
6,21,1,0,1
12,25,1,0,0
18,25,1,0,0
5,25,1,0,0
12,28,1,0,0
18,28,1,0,0
5,28,1,0,0
12,27,1,0,0
18,27,1,0,0
5,27,1,0,0
18,21,1,0,0
5,21,1,0,0
12,21,1,0,0
17,25,1,0,0
11,25,1,0,0
0,25,1,0,0
11,28,1,0,0
15,28,1,0,0
2,28,1,0,0
11,24,1,0,0
17,24,1,0,0
0,24,1,0,0
1,24,1,0,0
16,24,1,0,0
15,24,1,0,0
2,24,1,0,0
15,27,1,0,0
2,27,1,0,0
11,27,1,0,0
0,23,1,0,0
17,23,1,0,0
11,23,1,0,0
1,23,1,0,0
16,23,1,0,0
15,23,1,0,0
2,23,1,0,0
11,22,1,0,0
17,22,1,0,0
0,22,1,0,0
1,22,1,0,0
16,22,1,0,0
15,22,1,0,0
2,22,1,0,0
17,21,1,0,0
11,21,1,0,0
0,21,1,0,0
