source,destination
15,30
4,9
27,59
34,74
24,51
30,64
5,10
37,79
12,25
22,44
11,23
41,88
13,26
19,39
28,60
3,6
18,37
25,52
30,66
2,4
20,40
9,19
32,69
10,20
42,89
6,13
38,82
16,33
39,83
25,54
0,0
23,47
29,63
35,76
7,14
36,77
14,28
21,43
26,57
1,3
33,72
43,91
27,58
34,73
40,86
12,24
41,87
19,38
31,67
5,11
37,80
17,34
28,61
3,7
24,48
32,70
35,75
10,21
42,90
39,84
4,8
24,50
21,42
26,56
1,2
33,71
8,17
11,22
40,85
15,31
18,36
30,65
9,18
22,45
6,12
38,81
13,27
16,32
25,53
2,5
20,41
23,46
29,62
31,68
25,55
0,1
17,35
7,15
24,49
36,78
8,16
14,29
43,92
