0:calibrate satellite0 instrument0 groundstation5
1:calibrate satellite0 instrument0 star1
2:calibrate satellite1 instrument1 star2
3:calibrate satellite1 instrument1 star6
4:calibrate satellite2 instrument2 groundstation5
5:calibrate satellite2 instrument2 star0
6:calibrate satellite3 instrument3 groundstation3
7:calibrate satellite3 instrument3 star1
8:switch_off instrument0 satellite0
9:switch_off instrument1 satellite1
10:switch_off instrument2 satellite2
11:switch_off instrument3 satellite3
12:switch_on instrument0 satellite0
13:switch_on instrument1 satellite1
14:switch_on instrument2 satellite2
15:switch_on instrument3 satellite3
16:take_image satellite0 groundstation3 instrument0 image1
17:take_image satellite0 groundstation3 instrument0 thermograph3
18:take_image satellite0 groundstation4 instrument0 image1
19:take_image satellite0 groundstation4 instrument0 thermograph3
20:take_image satellite0 groundstation5 instrument0 image1
21:take_image satellite0 groundstation5 instrument0 thermograph3
22:take_image satellite0 phenomenon7 instrument0 image1
23:take_image satellite0 phenomenon7 instrument0 thermograph3
24:take_image satellite0 star0 instrument0 image1
25:take_image satellite0 star0 instrument0 thermograph3
26:take_image satellite0 star1 instrument0 image1
27:take_image satellite0 star1 instrument0 thermograph3
28:take_image satellite0 star2 instrument0 image1
29:take_image satellite0 star2 instrument0 thermograph3
30:take_image satellite0 star6 instrument0 image1
31:take_image satellite0 star6 instrument0 thermograph3
32:take_image satellite1 groundstation3 instrument1 thermograph0
33:take_image satellite1 groundstation3 instrument1 thermograph2
34:take_image satellite1 groundstation4 instrument1 thermograph0
35:take_image satellite1 groundstation4 instrument1 thermograph2
36:take_image satellite1 groundstation5 instrument1 thermograph0
37:take_image satellite1 groundstation5 instrument1 thermograph2
38:take_image satellite1 phenomenon7 instrument1 thermograph0
39:take_image satellite1 phenomenon7 instrument1 thermograph2
40:take_image satellite1 star0 instrument1 thermograph0
41:take_image satellite1 star0 instrument1 thermograph2
42:take_image satellite1 star1 instrument1 thermograph0
43:take_image satellite1 star1 instrument1 thermograph2
44:take_image satellite1 star2 instrument1 thermograph0
45:take_image satellite1 star2 instrument1 thermograph2
46:take_image satellite1 star6 instrument1 thermograph0
47:take_image satellite1 star6 instrument1 thermograph2
48:take_image satellite2 groundstation3 instrument2 thermograph3
49:take_image satellite2 groundstation4 instrument2 thermograph3
50:take_image satellite2 groundstation5 instrument2 thermograph3
51:take_image satellite2 phenomenon7 instrument2 thermograph3
52:take_image satellite2 star0 instrument2 thermograph3
53:take_image satellite2 star1 instrument2 thermograph3
54:take_image satellite2 star2 instrument2 thermograph3
55:take_image satellite2 star6 instrument2 thermograph3
56:take_image satellite3 groundstation3 instrument3 thermograph3
57:take_image satellite3 groundstation4 instrument3 thermograph3
58:take_image satellite3 groundstation5 instrument3 thermograph3
59:take_image satellite3 phenomenon7 instrument3 thermograph3
60:take_image satellite3 star0 instrument3 thermograph3
61:take_image satellite3 star1 instrument3 thermograph3
62:take_image satellite3 star2 instrument3 thermograph3
63:take_image satellite3 star6 instrument3 thermograph3
64:turn_to satellite0 groundstation3 groundstation4
65:turn_to satellite0 groundstation3 groundstation5
66:turn_to satellite0 groundstation3 phenomenon7
67:turn_to satellite0 groundstation3 star0
68:turn_to satellite0 groundstation3 star1
69:turn_to satellite0 groundstation3 star2
70:turn_to satellite0 groundstation3 star6
71:turn_to satellite0 groundstation4 groundstation3
72:turn_to satellite0 groundstation4 groundstation5
73:turn_to satellite0 groundstation4 phenomenon7
74:turn_to satellite0 groundstation4 star0
75:turn_to satellite0 groundstation4 star1
76:turn_to satellite0 groundstation4 star2
77:turn_to satellite0 groundstation4 star6
78:turn_to satellite0 groundstation5 groundstation3
79:turn_to satellite0 groundstation5 groundstation4
80:turn_to satellite0 groundstation5 phenomenon7
81:turn_to satellite0 groundstation5 star0
82:turn_to satellite0 groundstation5 star1
83:turn_to satellite0 groundstation5 star2
84:turn_to satellite0 groundstation5 star6
85:turn_to satellite0 phenomenon7 groundstation3
86:turn_to satellite0 phenomenon7 groundstation4
87:turn_to satellite0 phenomenon7 groundstation5
88:turn_to satellite0 phenomenon7 star0
89:turn_to satellite0 phenomenon7 star1
90:turn_to satellite0 phenomenon7 star2
91:turn_to satellite0 phenomenon7 star6
92:turn_to satellite0 star0 groundstation3
93:turn_to satellite0 star0 groundstation4
94:turn_to satellite0 star0 groundstation5
95:turn_to satellite0 star0 phenomenon7
96:turn_to satellite0 star0 star1
97:turn_to satellite0 star0 star2
98:turn_to satellite0 star0 star6
99:turn_to satellite0 star1 groundstation3
100:turn_to satellite0 star1 groundstation4
101:turn_to satellite0 star1 groundstation5
102:turn_to satellite0 star1 phenomenon7
103:turn_to satellite0 star1 star0
104:turn_to satellite0 star1 star2
105:turn_to satellite0 star1 star6
106:turn_to satellite0 star2 groundstation3
107:turn_to satellite0 star2 groundstation4
108:turn_to satellite0 star2 groundstation5
109:turn_to satellite0 star2 phenomenon7
110:turn_to satellite0 star2 star0
111:turn_to satellite0 star2 star1
112:turn_to satellite0 star2 star6
113:turn_to satellite0 star6 groundstation3
114:turn_to satellite0 star6 groundstation4
115:turn_to satellite0 star6 groundstation5
116:turn_to satellite0 star6 phenomenon7
117:turn_to satellite0 star6 star0
118:turn_to satellite0 star6 star1
119:turn_to satellite0 star6 star2
120:turn_to satellite1 groundstation3 groundstation4
121:turn_to satellite1 groundstation3 groundstation5
122:turn_to satellite1 groundstation3 phenomenon7
123:turn_to satellite1 groundstation3 star0
124:turn_to satellite1 groundstation3 star1
125:turn_to satellite1 groundstation3 star2
126:turn_to satellite1 groundstation3 star6
127:turn_to satellite1 groundstation4 groundstation3
128:turn_to satellite1 groundstation4 groundstation5
129:turn_to satellite1 groundstation4 phenomenon7
130:turn_to satellite1 groundstation4 star0
131:turn_to satellite1 groundstation4 star1
132:turn_to satellite1 groundstation4 star2
133:turn_to satellite1 groundstation4 star6
134:turn_to satellite1 groundstation5 groundstation3
135:turn_to satellite1 groundstation5 groundstation4
136:turn_to satellite1 groundstation5 phenomenon7
137:turn_to satellite1 groundstation5 star0
138:turn_to satellite1 groundstation5 star1
139:turn_to satellite1 groundstation5 star2
140:turn_to satellite1 groundstation5 star6
141:turn_to satellite1 phenomenon7 groundstation3
142:turn_to satellite1 phenomenon7 groundstation4
143:turn_to satellite1 phenomenon7 groundstation5
144:turn_to satellite1 phenomenon7 star0
145:turn_to satellite1 phenomenon7 star1
146:turn_to satellite1 phenomenon7 star2
147:turn_to satellite1 phenomenon7 star6
148:turn_to satellite1 star0 groundstation3
149:turn_to satellite1 star0 groundstation4
150:turn_to satellite1 star0 groundstation5
151:turn_to satellite1 star0 phenomenon7
152:turn_to satellite1 star0 star1
153:turn_to satellite1 star0 star2
154:turn_to satellite1 star0 star6
155:turn_to satellite1 star1 groundstation3
156:turn_to satellite1 star1 groundstation4
157:turn_to satellite1 star1 groundstation5
158:turn_to satellite1 star1 phenomenon7
159:turn_to satellite1 star1 star0
160:turn_to satellite1 star1 star2
161:turn_to satellite1 star1 star6
162:turn_to satellite1 star2 groundstation3
163:turn_to satellite1 star2 groundstation4
164:turn_to satellite1 star2 groundstation5
165:turn_to satellite1 star2 phenomenon7
166:turn_to satellite1 star2 star0
167:turn_to satellite1 star2 star1
168:turn_to satellite1 star2 star6
169:turn_to satellite1 star6 groundstation3
170:turn_to satellite1 star6 groundstation4
171:turn_to satellite1 star6 groundstation5
172:turn_to satellite1 star6 phenomenon7
173:turn_to satellite1 star6 star0
174:turn_to satellite1 star6 star1
175:turn_to satellite1 star6 star2
176:turn_to satellite2 groundstation3 groundstation4
177:turn_to satellite2 groundstation3 groundstation5
178:turn_to satellite2 groundstation3 phenomenon7
179:turn_to satellite2 groundstation3 star0
180:turn_to satellite2 groundstation3 star1
181:turn_to satellite2 groundstation3 star2
182:turn_to satellite2 groundstation3 star6
183:turn_to satellite2 groundstation4 groundstation3
184:turn_to satellite2 groundstation4 groundstation5
185:turn_to satellite2 groundstation4 phenomenon7
186:turn_to satellite2 groundstation4 star0
187:turn_to satellite2 groundstation4 star1
188:turn_to satellite2 groundstation4 star2
189:turn_to satellite2 groundstation4 star6
190:turn_to satellite2 groundstation5 groundstation3
